Agent_1_X,Agent_1_Y,Agent_2_X,Agent_2_Y,Agent_3_X,Agent_3_Y
-0.92765588,-0.96110746,0.34047408,0.21781463,-0.04848174,-0.31523596
-0.44355393,0.26767638,0.48544602,-0.27442325,0.12308232,0.26173106
-0.45548928,-0.63468556,-0.29110025,0.32472105,0.71394939,-0.60929379
0.64554052,0.29913041,-0.96967752,0.41570974,-0.44111846,0.80938167
0.51809552,-0.49382721,-0.77869196,0.95811232,0.07205562,-0.72437027
0.84784911,0.38325325,-0.00357933,0.89497587,0.55920983,-0.27645662
0.49436435,0.32488131,-0.12998233,0.20616544,-0.57328285,0.58269633
0.28436203,-0.19501559,0.80146927,-0.24194892,-0.60759364,-0.10407594
-0.25271216,-0.5248587,-0.524298,-0.04818885,0.95970041,-0.45322616
0.34602564,0.14080691,0.68079754,0.4925315,-0.98645032,0.84058811
-0.82907373,0.49620162,0.32042535,0.44221829,0.48737416,0.95858569
-0.33281215,-0.55556909,0.61031114,0.97189957,0.71370195,0.67157724
0.18858381,0.99501624,-0.27705401,0.45445933,-0.07311179,-0.16858918
0.62250031,-0.16885262,-0.64043603,0.19245252,-0.34677235,0.89136967
-0.65773933,0.46022774,0.59458159,0.89298128,0.04128765,0.89818819
0.92422493,-0.72028216,0.79190473,0.2482981,-0.59287248,-0.19066751
0.05663237,-0.39938513,-0.58087776,-0.46025259,0.26788911,0.41740648
-0.80324093,-0.62015138,0.28807074,-0.73185303,-0.29553574,0.53674235
0.36392973,-0.92024016,-0.96376328,-0.72834714,0.40969999,-0.71221
-0.87487792,-0.7475353,-0.44977638,0.16731997,0.54818992,0.98000524
-0.41871075,-0.2378214,0.3855981,0.15119042,0.26782413,-0.1490349
-0.59540859,0.79020736,-0.76112228,0.90907921,-0.87004093,-0.74804406
0.51232857,0.79333607,0.8203902,0.19712204,-0.37045056,-0.71809475
0.18427413,-0.42357148,-0.55381793,0.10691787,-0.20015184,0.70770615
-0.14679556,-0.875945,-0.37341016,0.10424882,0.40971168,-0.03378072
-0.99283271,0.39773503,-0.39647448,0.3900437,-0.25532154,-0.58526872
-0.20796032,0.72842012,-0.8056492,0.77457598,-0.13854529,-0.52834505
0.53635071,-0.7782484,-0.46180804,-0.97049086,0.06822069,-0.95887819
0.63312676,-0.99627917,0.55484261,-0.16638523,0.93572303,-0.11067908
-0.42055089,-0.32277016,0.36779158,0.08030898,-0.32186787,-0.00493355
-0.35219779,-0.06696424,-0.22396012,-0.38680669,0.35081645,-0.88122117
-0.30598358,0.69651154,0.9975377,-0.66601924,0.52011085,-0.72710656
0.3461292,0.16835869,0.49211477,0.40899834,0.13342735,-0.58930969
-0.0558564,0.63639045,-0.85018242,-0.1797499,-0.66510134,0.59621834
-0.77508654,-0.86421555,-0.44427485,0.1291428,-0.77079314,0.3841
-0.90102778,-0.04789268,-0.72907954,-0.37656228,0.46624133,-0.04356073
-0.77774902,0.61851817,-0.03059064,-0.47834207,-0.63184273,0.74894094
0.5207531,-0.77188242,-0.31046815,0.22377868,-0.61935661,-0.27024119
-0.42572049,-0.74349034,-0.47865505,-0.3816294,-0.19079286,0.7903337
-0.15663788,0.41876973,-0.01650317,-0.8339852,0.13224971,0.97878898
-0.80751935,0.81521838,-0.65577284,-0.08813157,-0.64952511,-0.8275546
-0.40676297,-0.39945456,0.6643218,0.82018568,0.68594628,0.53879244
-0.25910815,0.45810719,-0.97515265,0.07133579,-0.1271082,-0.73985066
-0.47927637,0.5382373,0.57942861,-0.84612643,-0.67691845,0.36620606
0.23488398,0.79171586,-0.35971903,0.56511376,0.73254441,-0.69714595
0.40035043,0.83432199,0.74597985,-0.91272828,-0.71873852,0.99465993
-0.63825966,0.34173845,0.06157283,0.96837979,-0.26369927,-0.93470772
0.98392496,0.58720053,-0.78784811,-0.16491608,-0.58292197,-0.10213787
0.89071507,0.02958466,0.3804881,-0.50100118,0.01321748,0.90407729
0.1714636,-0.93076103,0.31861135,0.910089,-0.76817824,0.08999452
-0.89280604,-0.02070886,0.40775252,-0.38458304,-0.78718424,0.28894534
0.44615843,0.61657932,-0.57987129,-0.48472934,0.18441853,-0.5347122
0.92935844,-0.68739941,-0.81004673,-0.88103644,-0.93210486,-0.40571544
0.71554042,0.2690212,0.30819868,0.62460819,0.56143376,0.28085276
0.14380835,0.94273665,-0.26261691,-0.58883328,0.48420337,0.4072787
-0.21358871,-0.98505006,-0.91717246,0.699573,-0.05628425,-0.82184894
-0.52208869,-0.83569663,-0.15484846,-0.47875886,0.91547183,-0.05079442
-0.60368823,-0.04977204,0.9276889,0.03500639,0.28779753,0.54295832
0.43988193,0.38176468,0.57492572,0.61214035,-0.33339074,-0.11742609
0.11204569,-0.64501298,0.19322697,-0.42550832,0.59688646,0.41847253
0.23954779,0.0429526,0.54512391,0.40697102,0.57302479,-0.24413643
0.8739994,-0.31040155,0.08587647,0.44478967,-0.21543011,-0.69452008
-0.43279309,-0.83431521,0.15393527,0.6436096,-0.38950173,-0.31335552
0.40367826,0.72942072,0.95630628,0.0109257,0.7757523,0.91997788
-0.1102101,0.33679481,-0.64484634,-0.40293015,0.17553913,-0.64028975
-0.10894228,0.99632598,-0.64760373,-0.50219528,0.1292612,-0.42985524
-0.16422678,0.35635294,-0.00332236,0.25907163,0.86141145,0.77033595
0.7866688,-0.61877172,-0.88241753,-0.94039971,0.58389515,-0.71346213
0.07603026,-0.69424046,-0.19321207,0.07763374,-0.15857433,-0.14767097
0.89779924,0.28631829,0.05609718,0.23817104,-0.83643261,0.16069257
0.26525574,0.27926468,-0.91408744,-0.17651327,-0.4685017,0.77188208
0.08798992,-0.42979854,-0.16683123,-0.23967613,0.90204351,-0.96402451
0.68294802,0.34172742,-0.48201124,0.45875742,0.3967837,-0.42142468
-0.98379414,0.02010538,0.81162675,-0.59932622,-0.60534859,-0.90577992
-0.17548919,0.0878768,0.10576207,-0.99289576,-0.37511479,0.77994446
0.8544497,-0.24080702,0.24225329,-0.19691844,0.07008973,-0.47873354
-0.86051068,0.08894527,0.02099725,-0.01648441,0.74107161,-0.05045902
0.11546953,0.19809537,0.69562889,0.36856975,-0.71874359,0.70517169
0.13938844,-0.42657043,-0.07868389,-0.21210172,-0.63643481,0.57903391
0.58043291,0.06603084,-0.98690788,-0.92964765,0.44919853,-0.04715433
0.65452151,-0.08021425,0.87528455,-0.76538775,0.69430533,0.85794231
-0.57290382,-0.01524457,-0.26027082,-0.75413904,0.57547487,0.15104913
-0.4292678,0.81827456,-0.52091859,-0.73032204,0.22213048,0.12440096
0.38310582,0.89486166,-0.8658422,-0.96331399,-0.64833703,0.07819383
0.57282279,-0.91406934,0.14399077,-0.92813706,0.9357204,0.31145426
0.21005307,-0.53855053,-0.29536144,-0.90133503,-0.44672932,-0.45375053
0.27320123,-0.90909829,0.6235281,0.3712571,0.70521275,0.42151712
-0.48426953,-0.38933578,0.7916688,0.07193264,0.18701836,0.82024458
0.62539424,-0.10252791,-0.64173308,-0.88262682,-0.75303532,-0.88103249
-0.40129339,-0.89866286,0.35873628,0.32414119,0.27134826,0.84803138
-0.25663646,-0.10445775,0.77950298,-0.3490728,-0.87191077,0.93708985
-0.52920743,-0.74303534,0.23299812,-0.90339524,0.92047792,-0.58999605
-0.52113785,0.33796073,-0.40914599,0.67454276,-0.47360257,-0.84605518
-0.0695556,0.34695733,-0.84803271,-0.75616492,0.19507375,-0.09817752
-0.96765364,-0.26898541,0.17461801,-0.91111499,0.74605656,0.13898874
-0.12846779,-0.72810735,0.58281396,-0.18082172,-0.04004666,0.01609401
0.82445926,0.26440472,-0.53230581,-0.46276164,-0.27623303,-0.39068483
-0.625788,0.38618703,0.83163357,0.23713378,0.02168003,0.71239994
-0.44915917,0.78629278,0.15356992,0.59265551,0.1772161,0.33665751
0.55347878,0.84407757,0.81670962,-0.68535306,-0.38040105,-0.04861428
-0.24535517,-0.19351174,-0.61448206,-0.34938083,-0.10772342,0.79192708
-0.67431939,0.43781444,0.07892769,-0.6894539,0.82524079,0.28562574
-0.2283218,0.4054178,-0.2351316,0.19787517,0.87876159,-0.37489968
0.32937498,0.82748696,0.01064376,-0.07270873,0.04259016,-0.57813993
-0.12028692,0.27393076,0.66383086,-0.18098957,-0.11702227,0.41412679
-0.5940188,0.46776668,0.14177268,0.74674735,0.23902195,0.32582495
0.75024796,-0.70867265,0.84755727,-0.95065186,-0.28252234,0.20059593
0.38148587,-0.21504219,-0.1633223,-0.75446569,-0.66394185,-0.26574715
0.49831161,-0.7919737,0.30693074,0.92772433,0.23371076,-0.96588355
-0.71399935,0.14736095,0.46868931,0.04593248,0.71973384,-0.00177607
-0.40512314,0.02626754,0.01186885,-0.09638187,-0.10438249,-0.78570428
-0.93226163,-0.45547682,-0.204922,0.19280413,0.93115749,0.03148467
0.07178751,0.4366143,0.09618585,-0.28957307,0.6015384,0.77130889
0.27853105,-0.31096214,-0.04789938,0.37889923,-0.29058419,-0.72975472
-0.42377299,0.02971264,-0.56230843,0.85307762,-0.85642712,-0.34855348
0.54035931,-0.43057893,0.58743423,0.90465836,0.93290379,-0.42062008
-0.17235696,-0.20905146,0.78905254,-0.35320855,0.50664704,0.17333008
-0.03515722,-0.98058371,-0.26263817,0.6790656,-0.51900387,-0.50323199
0.67560131,0.14296079,0.00852744,-0.24481723,0.73194879,-0.79570334
-0.70395177,-0.81667923,0.79879947,0.79304078,-0.97609554,-0.63546314
0.72769506,0.40785826,-0.63070062,-0.26931935,0.33526855,-0.83036199
-0.17437973,0.11130419,-0.43732699,0.27510249,0.40936981,0.66960026
-0.7336917,-0.09838643,-0.03454946,0.38347542,0.11010802,0.58610372
0.32342298,0.88185213,0.36037441,-0.89003762,-0.23858974,-0.93588494
0.55078194,-0.26334281,0.41942758,0.52398385,-0.41285205,0.01013639
0.17300608,-0.38497005,0.79013484,0.95041339,0.63921183,0.20695982
0.73619386,0.72573034,-0.40450202,-0.56686598,-0.24061086,0.05319179
-0.47741829,-0.46506063,-0.69395768,-0.79568435,-0.32106408,0.63098297
-0.66144864,0.26620618,-0.77778658,0.26098281,0.02799607,0.77499069
-0.19630278,-0.86711902,-0.40959546,0.18694936,-0.98427237,0.38648235
-0.67383089,-0.82288009,0.64258303,0.86633169,0.45874081,-0.88263688
-0.48274184,-0.27358938,0.6453764,-0.04311162,0.06989458,-0.55729976
0.55700009,-0.10108948,-0.2916879,-0.04804531,0.42172384,0.67992168
0.03543581,0.74043355,0.0740911,-0.62275039,-0.02923556,0.90487158
-0.15911979,-0.64028811,-0.7761781,0.97812575,0.92063938,0.78687326
-0.11069546,-0.78526202,0.90751924,0.06766077,0.1437719,-0.144441
0.07574655,0.29574972,-0.8981321,0.44348817,-0.97372398,0.18417808
0.27474234,-0.33508712,-0.47876239,-0.58165743,0.15009339,0.14114586
-0.64711397,0.66076141,-0.72501006,-0.56113773,-0.65416239,-0.78426375
-0.98124968,0.10456851,0.05026058,-0.83626045,-0.68160996,0.30320604
-0.44658457,-0.5728628,-0.45794678,-0.22546122,-0.25871712,-0.21870871
0.54617131,0.2885083,-0.7566469,0.93342073,0.324318,0.14709091
0.2523782,-0.13732284,-0.88215931,0.48077007,-0.05901956,0.17684752
-0.8347384,0.00281587,-0.24717136,0.93350803,0.22255806,-0.19349869
-0.46430408,0.65892419,0.34129736,0.42469926,0.69817196,0.65756404
0.69977686,0.61551012,0.25098544,-0.60692772,0.35606052,0.05071493
-0.89795255,0.6937687,0.75227473,-0.1084271,0.79469682,0.08387763
-0.93431568,-0.40745372,0.14685952,-0.83887794,0.2980659,0.88343709
0.35104816,0.3751417,-0.31596348,-0.14796585,0.88531619,-0.90767723
-0.70081836,-0.65271659,-0.23130541,-0.08813897,-0.35336694,-0.56274822
-0.22820949,-0.08559556,0.29183007,-0.50433764,0.38791761,0.29282352
-0.96839254,0.72046197,0.81953044,-0.43071106,0.70662285,-0.06033061
0.5736217,-0.39945092,-0.4740428,0.19071933,-0.22274942,-0.37804256
0.50662555,-0.74103897,0.54396975,-0.91094073,-0.72245092,0.73775837
0.22106762,-0.97582192,-0.7897137,-0.66254331,0.51566529,-0.80599833
0.36814521,-0.41915251,0.69356225,-0.14859376,0.56828078,0.28124558
0.6458584,0.53336445,-0.73588782,-0.55925233,-0.9557223,-0.26499854
0.27081029,-0.36067455,0.3784824,-0.21233531,-0.30695785,-0.63175297
-0.92355493,0.7308535,-0.27228776,0.40606454,-0.90955353,0.43162767
0.03952826,-0.26471491,0.12577501,0.37379205,-0.41662501,-0.50167257
-0.08267975,-0.3373261,0.94709304,0.0073552,0.64961463,-0.0194382
-0.75973521,-0.38783437,-0.676274,0.37423789,0.68702039,-0.0003922
0.84251192,0.99054903,-0.19695813,0.81269857,0.11266563,-0.54202596
0.46962223,0.92521823,0.16799037,-0.02528281,-0.37354843,-0.75721429
-0.43426204,0.51040632,0.11904101,-0.97216877,0.5870209,0.88215098
-0.64510855,0.16184347,0.7745805,-0.63199618,0.67184574,0.68078887
0.15471291,0.87102027,-0.89276028,0.73011802,0.17302443,-0.76280583
0.83789391,0.94554702,-0.69648854,-0.01586676,0.04653815,-0.30522677
0.7577848,-0.62265926,-0.96656093,-0.96718123,-0.24680833,-0.94410016
-0.29357697,0.35417059,-0.97015493,-0.69509694,0.52039158,0.55430998
-0.20035769,0.04887777,-0.22179093,-0.65346192,0.41339905,0.44300981
0.58313077,-0.99590305,-0.90515448,0.22500104,0.99276284,-0.99295449
-0.87977019,0.7415397,0.19923677,-0.92225168,0.33424611,-0.65810729
-0.1863026,-0.58751455,0.60572492,0.81435118,0.68959057,0.20735146
-0.09772914,-0.37585787,0.29204777,-0.30037478,0.61554752,0.3808416
-0.09035106,-0.51404608,0.45727766,0.43710779,-0.42434285,0.88208263
0.53767055,0.31972848,-0.67430627,-0.1019052,-0.1567941,-0.39910781
-0.60481709,0.29231336,0.49743111,-0.3291486,-0.46972235,-0.5357015
-0.53469673,-0.17088336,0.65837641,0.22344838,-0.29365074,0.09629697
-0.68536896,-0.36042355,0.56779736,0.59431504,-0.48732574,0.2198628
-0.58611538,-0.76146335,-0.36445154,-0.49480817,-0.47358581,0.40440522
-0.38368318,-0.22778819,-0.61912184,0.98379172,-0.61318576,0.7688269
-0.30899817,-0.73995273,-0.41905157,-0.87066998,0.7294906,0.86015912
-0.40425907,0.94271625,-0.17608047,-0.53273045,0.38232556,0.87798807
0.12153208,-0.20757706,-0.01483,-0.95870737,-0.67068597,-0.06171315
-0.62615548,-0.91330324,0.49770848,0.16883443,0.60941198,0.29762569
-0.89654122,0.78341145,0.48714746,0.79606982,-0.13903571,-0.82315011
0.60910635,0.22141065,0.00555981,-0.48855175,-0.98060809,-0.32075865
-0.05529975,-0.34703539,0.49307371,0.33512494,0.5063214,-0.58266583
-0.58974474,-0.45300596,0.71112828,0.79556577,-0.38165255,0.96122777
0.07861114,-0.51151558,0.0225508,-0.70147834,0.49268107,0.24822282
-0.00390954,0.13516023,-0.16906783,0.53719323,-0.06463675,-0.6778565
-0.13126424,0.18886792,-0.59187902,0.94357604,-0.0633144,0.10875161
0.12116563,-0.75541085,0.10317505,-0.55772988,-0.19672503,0.58010209
-0.57444982,-0.82383621,0.24263382,0.75144585,-0.11859704,-0.35825614
-0.81033023,-0.81358259,-0.52720303,-0.82231507,-0.77304684,0.43846652
-0.56802231,0.0273643,0.29350316,-0.07376431,0.00368971,-0.52926534
-0.16147755,-0.26163142,-0.81982783,-0.06951226,-0.53006687,0.65975792
0.69707824,0.15092568,0.40053886,0.00988328,0.99488221,-0.43955302
-0.63165736,-0.46448492,0.84493209,-0.22677248,-0.16118762,-0.88053465
0.73315858,-0.23677912,0.78554666,-0.58462751,0.40871786,0.71128337
-0.84864419,0.92774591,-0.95944998,-0.1519482,-0.91773346,0.86119412
-0.26228443,-0.28044613,0.99532861,0.6535347,-0.35839315,0.21392132
0.42412454,0.41200319,-0.9974693,0.45605061,0.76027993,-0.61770148
0.53203093,0.95948929,-0.76982798,0.23531114,0.8764056,-0.15564029
0.46015855,-0.25186184,-0.16697833,0.80927168,0.49419871,0.95844573
0.19861948,-0.37930468,0.9423483,-0.46318513,0.59541602,-0.76774118
-0.84606285,0.3540126,-0.93494838,-0.84728176,-0.07379978,0.41120984
-0.76823459,0.10197593,0.42722207,0.59317273,-0.30363717,-0.59835183
0.33914568,-0.12457181,-0.30263959,0.20986329,-0.40041964,-0.12527901
-0.41609838,-0.99523249,-0.31130754,0.48830335,-0.77134915,0.15948873
0.6384415,-0.83108554,0.11414149,-0.73903746,-0.0461365,0.35496664
0.24551643,-0.96004861,-0.61394066,-0.39705444,0.85087856,0.6010197
-0.95004774,0.69696213,0.79532685,-0.48204976,0.26403533,-0.26921858
-0.9616685,0.22300619,0.66830457,-0.40090283,0.600986,0.89858499
-0.08934528,0.86040295,0.61853619,-0.86706474,-0.06781537,0.66670966
-0.9217617,0.15521064,0.32251198,-0.06865716,-0.20788305,-0.86668505
-0.92505786,-0.03598987,-0.58509308,0.51724879,0.76957007,-0.30546202
0.28075206,-0.6459159,-0.2007353,0.44883972,-0.8627098,0.3072896
-0.14546267,0.50287198,-0.52916832,-0.95916433,-0.71220808,0.91396123
0.73668845,0.39364763,0.72110056,0.16803675,-0.59772393,-0.70521789
-0.05103675,-0.36304982,-0.99334851,-0.88678462,0.03653073,-0.79640091
0.2275394,0.7737006,-0.77745212,0.1620526,0.87456986,0.42470377
0.32799353,-0.19183445,0.74247113,0.70235071,0.89235083,0.59738863
0.37445229,0.47217948,0.72412298,0.84974232,0.5841812,0.1041794
-0.88106955,0.23709674,0.73858989,-0.69985304,-0.61364807,-0.02540676
-0.70222149,0.76305648,0.3195317,0.04033666,-0.36886792,0.36299779
-0.98124764,0.48049384,0.2389255,0.62955919,-0.10431109,0.8905317
0.86286165,0.51628348,0.89726005,0.12105189,0.4009352,0.28155211
-0.00972314,0.70665806,0.82674152,-0.67098279,0.44537375,0.03577648
-0.15443376,0.83301166,0.86798453,-0.02735132,0.63564233,0.23251825
0.8115234,0.53456151,-0.52836199,-0.30870122,0.45539136,-0.76019985
-0.69410144,-0.44212331,-0.12427535,-0.31299055,-0.22477046,-0.45549079
-0.01402761,0.08846621,0.11499588,0.51444656,-0.97768405,0.69938019
0.17348641,0.99853151,-0.06704944,-0.67205909,-0.32760788,0.33758584
-0.49015434,-0.86084293,0.74044834,0.73217415,-0.14171296,-0.60000524
0.80152548,-0.69124701,-0.12885918,-0.59511181,-0.27209551,-0.80472581
-0.29334199,-0.16042915,0.01038349,-0.455622,0.92740785,0.09608441
0.10144396,0.1320016,0.24598425,0.47258138,-0.915538,-0.49143855
0.27353165,-0.67204836,0.27689219,0.46810081,0.13126162,0.21596476
-0.65758168,-0.98604686,-0.5792143,-0.76842144,0.80419423,0.41346154
0.37572433,-0.86940419,0.03286571,0.63016258,0.38708773,-0.45508281
0.08962836,0.38899753,0.0544783,0.95739658,-0.97718393,-0.65103511
0.32963317,0.27105008,0.59080984,-0.80971816,-0.69806466,-0.35745327
0.03040778,0.58711739,-0.11905218,-0.26412466,0.27377916,0.85325205
0.66514424,0.53659759,-0.74937589,0.17733354,-0.74008935,0.11718994
-0.93364798,0.93727829,0.17895664,0.53468047,0.16161974,-0.26375156
0.66100221,-0.96218123,0.25804467,-0.94804675,-0.86508753,0.36816983
0.05061196,0.27381453,-0.1988358,-0.35171363,-0.4979146,-0.08937032
0.66692608,-0.84601203,0.28289233,-0.55059019,0.18539507,0.04296598
-0.5814677,-0.66791927,0.70327084,-0.28754432,-0.36472675,0.99942761
0.34453534,0.43720879,-0.81901515,0.62076765,-0.1634032,0.13905923
-0.9081001,0.52559462,-0.15211922,0.10787683,0.0246009,0.7737538
-0.98994436,-0.21800401,0.79810747,0.1687536,0.43662498,-0.8784518
-0.44799027,0.2730176,-0.43459181,-0.18836649,-0.76590832,-0.87996393
0.21169227,0.60649753,-0.41576336,-0.33263441,0.64897954,-0.99395948
-0.60439043,-0.66359451,-0.45265486,0.87513317,-0.81471549,0.99979339
0.65187018,-0.65613681,0.78916234,-0.54138324,0.73968038,0.08839324
0.21184744,0.42375441,-0.55069115,-0.34576012,0.18647535,0.53625261
-0.9646846,-0.01225765,-0.71523369,0.196277,0.3605614,0.80623994
0.96557651,-0.97280713,-0.02733494,0.02443687,-0.41240294,-0.84998973
-0.71067328,-0.28358897,-0.4998483,-0.50773136,0.13448076,-0.49454658
0.84759607,0.04183826,0.39743703,-0.91321654,-0.69019351,-0.61092637
-0.96254904,0.35785411,0.51087234,0.96615687,-0.50590488,0.0531887
-0.91282407,-0.74280063,-0.33819635,-0.74503145,-0.17307425,0.17571996
-0.9283889,-0.54611659,0.01527362,0.02844548,0.70806312,0.43691298
0.14334188,0.64754217,0.91927401,0.24960753,-0.51106716,0.6715796
0.34784085,-0.25735703,0.05617979,0.13369349,0.536287,-0.79637082
0.01298679,0.83995743,-0.32501866,0.63393671,0.42242785,-0.94550456
0.15332467,0.51313534,-0.16241128,-0.67532677,0.73427917,-0.02340399
-0.57365772,-0.82552473,0.36716886,-0.02236758,0.4840369,0.08230229
0.75411353,0.65690162,-0.01080837,-0.6721473,-0.82909033,-0.23662951
0.3991867,0.56221034,-0.02867828,-0.26943654,-0.68686175,-0.49728692
0.94908588,-0.98210821,0.93470081,0.32317077,0.85785457,-0.68187985
-0.11733642,-0.79052087,-0.09254643,0.57821192,0.37903616,0.23181217
0.00649566,-0.80712906,-0.14758833,-0.0996382,0.59755856,0.28354562
-0.18404344,-0.08007061,0.18435738,-0.33687724,-0.7004541,0.75156671
0.13542528,-0.31443084,-0.38981702,-0.99025879,0.1643585,-0.88414343
-0.41905289,-0.65222136,0.48165182,-0.9415805,0.76896715,-0.13762844
-0.36175242,-0.82130866,0.30465805,-0.828733,0.68459383,0.37801385
-0.89864406,-0.85915267,-0.77030959,0.6222891,-0.03883301,-0.86346807
0.75382052,0.51296314,-0.5118839,0.06895885,-0.01778098,-0.54815931
-0.45892308,-0.03730081,-0.6877009,-0.10726563,0.82508685,0.60834167
0.46868598,-0.37975236,0.74408655,-0.18168264,0.60739358,0.49082796
0.6552228,-0.27034423,-0.58617918,-0.56108796,0.71560038,-0.01579768
0.34543049,-0.31181079,0.33516888,-0.22783314,0.41518766,-0.56576349
0.56181194,-0.83344958,-0.3628191,-0.54292995,-0.59272858,0.13894042
-0.11012635,0.01095142,-0.40034526,-0.86667046,-0.71804537,0.36365601
-0.84659791,0.42605862,-0.12979152,-0.86900288,-0.2260803,0.4172175
0.64931488,0.51671921,0.54847393,-0.08946602,0.95451356,-0.60312343
0.35952903,0.2103992,-0.21113205,-0.47396095,-0.71696413,-0.36205294
0.05390046,-0.80945524,-0.68444918,0.96378002,-0.144852,-0.6743875
0.12257902,-0.00244236,0.20606176,-0.67398647,-0.77124942,0.34809443
0.10668452,0.78776583,-0.93380242,0.16278452,-0.92245576,-0.89460634
0.19346428,-0.641078,0.41483117,-0.9046602,-0.17796236,0.27701254
0.18354298,-0.84615946,-0.34720818,-0.41029587,-0.47784067,0.40898678
-0.09746814,-0.12355662,0.41567767,-0.5541777,-0.38461094,-0.55597784
-0.42566421,-0.33612065,-0.72896442,0.45136621,-0.12640566,0.78420601
0.25359708,0.26030863,-0.90326447,-0.11157838,0.82867393,0.07585893
-0.81554742,-0.21581373,0.86214123,0.13319227,0.64207236,-0.82617124
0.54566313,-0.89893072,-0.58660088,-0.23277179,-0.98133997,-0.94513811
-0.24176814,0.15629328,-0.49988539,-0.30063818,0.28956351,0.66601367
0.32798693,0.42992453,-0.19498295,-0.53412062,0.75589756,-0.56909572
-0.86598341,-0.01426829,0.72502425,-0.10767159,0.76125299,0.21473331
-0.45251813,-0.57662456,0.31863091,0.30709405,-0.82106343,0.45978242
-0.50936302,0.83638444,-0.28243046,-0.00021012,0.77104125,-0.23657232
0.24717035,0.04868482,-0.65571371,0.4503822,0.68963553,0.42263069
0.86121497,-0.57650686,-0.38515253,0.79935082,0.41926126,0.07249784
-0.71973173,0.11495725,-0.93943556,-0.40764475,-0.76474751,0.24775108
0.42524596,0.82903642,0.48227953,0.52852054,-0.22929243,0.81181555
-0.35718039,0.16933243,-0.12180061,0.64457753,0.71564812,0.38230302
0.45267844,-0.63891285,-0.19459297,0.90015811,0.22855853,-0.87695382
-0.51357406,0.63506815,0.93213315,-0.7621801,0.30081388,-0.84395222
0.50346396,0.39507648,-0.52174543,0.32027524,-0.95091807,-0.97365676
-0.37988241,0.72006552,0.90679426,0.49128404,-0.15044779,-0.44898917
-0.93295773,0.03225338,-0.19371204,0.53762864,0.18174055,0.28682438
-0.53121138,-0.77155971,-0.85818178,-0.28723144,0.73440926,0.69668547
-0.73933058,-0.51728295,-0.10363216,0.57826763,-0.64711795,0.60224443
0.26856103,-0.55243137,-0.2574283,-0.93353832,-0.41003496,-0.05733025
0.12577963,-0.87201829,-0.47856813,-0.78602993,0.00361435,-0.7778304
0.67245947,0.27447202,-0.52369362,-0.69668913,-0.27865063,0.9967596
0.73344833,0.40350694,-0.14305634,-0.61140002,0.42254304,-0.4563887
-0.15272583,0.10739374,0.79047024,-0.71055705,-0.55334883,0.82651034
-0.93348692,-0.45133186,-0.78827729,-0.31345174,0.13144124,0.67422926
-0.80638415,0.62823948,-0.00133534,-0.77948017,0.99567909,0.53569455
0.72441971,0.98459476,-0.06871714,0.39077952,-0.36847212,0.21931366
0.03901902,-0.7504837,-0.33063582,-0.34232109,-0.45630968,0.03876432
-0.86651534,0.27750617,-0.08934757,-0.4781591,0.07326818,-0.89075556
0.06922752,0.62165695,-0.39719845,-0.55179851,0.28744826,0.4012296
0.00156127,0.02831674,-0.15936415,0.78103679,-0.26584718,-0.20412249
-0.96610812,-0.76455072,0.42086918,0.0417374,0.80499636,-0.24622356
-0.69615451,0.60761257,-0.05671673,-0.98035227,0.34381474,-0.99459475
0.72593791,0.45397408,-0.95288033,0.1206929,-0.97957184,0.49322261
-0.03866486,0.73840744,-0.34637733,-0.36423643,0.1983301,-0.00873914
-0.80538399,0.05571046,0.57754966,-0.25694151,-0.37531493,-0.65998056
0.95524779,0.80847384,-0.58450611,-0.04788472,0.78159293,-0.39842482
-0.79545729,-0.9076451,0.78736187,0.70488443,0.08586587,-0.94793605
-0.70844172,-0.61707933,0.11385274,-0.34027485,-0.35732639,-0.9571775
0.90381883,0.21670103,-0.22996253,-0.91194789,-0.42697801,-0.6160495
-0.21951345,0.11772484,-0.73149939,0.30772039,-0.54188825,-0.35043704
0.52727596,-0.3074026,-0.29910112,0.17990497,0.29703168,0.68467098
-0.08502686,-0.26586465,-0.14915002,-0.90846465,0.33430863,0.14007119
0.9377853,-0.41438532,0.89489704,0.83448741,-0.35773429,0.97476995
-0.57079437,-0.55134917,0.22097065,-0.3259421,0.89858392,0.95866606
-0.7984682,-0.10436924,-0.37225637,-0.44685278,0.98138285,-0.01036768
-0.21101596,0.47388806,-0.17641816,-0.26209239,0.45637646,-0.03664429
-0.46777856,-0.72029163,0.30774868,0.83866965,-0.59247188,-0.44686917
0.42272815,-0.03404575,-0.18464977,0.61657691,-0.01002246,-0.37959302
0.4079124,-0.1069206,0.0783174,-0.35825836,0.04197233,-0.26054704
-0.12878379,0.54266643,-0.87488279,0.07465377,0.60884359,-0.17319537
-0.09059413,-0.35206023,-0.35905091,0.70924078,-0.27632906,-0.20720259
0.95376947,-0.84924952,0.82988024,-0.48400223,0.44107182,0.70375165
-0.07519245,-0.74467026,0.09418145,0.1938817,0.12952571,0.14087588
0.96591416,0.94140029,0.66493493,-0.69100686,0.17133597,0.70927454
0.59178654,0.88932433,0.97031652,-0.34416435,0.44807658,-0.39000973
0.32201534,-0.27148061,0.81918393,0.46920452,0.18265786,-0.92101476
0.44677813,-0.38380837,0.91266668,0.8317298,-0.75321542,0.80084418
