ConfigIndex,InaccuracyType,Steps,TerminationReason,BugFound
config_8962,accurate,1615,Complete,False
config_8963,accurate,210,Crashed,True
config_8964,accurate,461,Crashed,True
config_8965,accurate,54,Crashed,True
config_8966,accurate,42,Crashed,True
config_8967,accurate,4655,Crashed,True
config_8968,accurate,51,Crashed,True
config_8969,accurate,4262,Complete,False
config_897,accurate,863,Crashed,True
config_8970,accurate,4,Crashed,True
config_8971,accurate,5952,Crashed,True
config_8972,accurate,24,Crashed,True
config_8865,accurate,69,Crashed,True
config_8866,accurate,101,Crashed,True
config_8867,accurate,450,Crashed,True
config_8868,accurate,8,Crashed,True
config_8869,accurate,894,Crashed,True
config_887,accurate,1474,Crashed,True
config_8870,accurate,458,Crashed,True
config_8871,accurate,44,Crashed,True
config_8872,accurate,1357,Complete,False
config_8873,accurate,1,Crashed,True
config_8874,accurate,440,Crashed,True
config_8875,accurate,998,Crashed,True
config_8876,accurate,3720,Complete,False
config_8877,accurate,3342,Crashed,True
config_8878,accurate,177,Crashed,True
config_8879,accurate,5075,Complete,False
config_888,accurate,976,Crashed,True
config_8880,accurate,7887,Complete,False
config_8881,accurate,247,Crashed,True
config_8882,accurate,58,Crashed,True
config_8847,accurate,30,Crashed,True
config_8848,accurate,2301,Crashed,True
config_8849,accurate,910,Crashed,True
config_885,accurate,987,Crashed,True
config_8850,accurate,2915,Crashed,True
config_8851,accurate,4,Crashed,True
config_8852,accurate,61,Crashed,True
config_8853,accurate,36,Crashed,True
config_8854,accurate,2,Crashed,True
config_8855,accurate,1281,Crashed,True
config_8856,accurate,6801,Crashed,True
config_8857,accurate,2,Crashed,True
config_8858,accurate,506,Complete,False
config_8859,accurate,18,Crashed,True
config_886,accurate,12,Crashed,True
config_8860,accurate,7033,Crashed,True
config_8861,accurate,6008,Complete,False
config_8862,accurate,963,Crashed,True
config_8863,accurate,2852,Crashed,True
config_8864,accurate,52,Crashed,True
config_8883,accurate,56,Crashed,True
config_8884,accurate,14,Crashed,True
config_8885,accurate,45,Crashed,True
config_8886,accurate,34,Crashed,True
config_8887,accurate,1261,Crashed,True
config_8888,accurate,2545,Crashed,True
config_8889,accurate,2228,Complete,False
config_889,accurate,1,Crashed,True
config_8890,accurate,2241,Crashed,True
config_8891,accurate,12,Crashed,True
config_8892,accurate,1926,Complete,False
config_8893,accurate,2119,Complete,False
config_8894,accurate,66,Complete,False
config_8895,accurate,5642,Complete,False
config_8896,accurate,1336,Crashed,True
config_8897,accurate,8427,Complete,False
config_8898,accurate,3603,Crashed,True
config_8899,accurate,246,Crashed,True
config_89,accurate,1018,Crashed,True
config_890,accurate,10,Crashed,True
config_9008,accurate,1,Crashed,True
config_9009,accurate,2249,Crashed,True
config_901,accurate,4370,Crashed,True
config_9010,accurate,443,Crashed,True
config_9011,accurate,315,Crashed,True
config_9012,accurate,973,Crashed,True
config_9013,accurate,2391,Complete,False
config_9014,accurate,26,Crashed,True
config_9015,accurate,2,Crashed,True
config_9016,accurate,30,Crashed,True
config_9017,accurate,55,Crashed,True
config_9018,accurate,4547,Crashed,True
config_9019,accurate,577,Crashed,True
config_902,accurate,12,Crashed,True
config_9020,accurate,38,Crashed,True
config_9021,accurate,898,Crashed,True
config_9022,accurate,3800,Complete,False
config_9023,accurate,2096,Complete,False
config_9024,accurate,2144,Crashed,True
config_9025,accurate,4,Crashed,True
config_8973,accurate,993,Crashed,True
config_8974,accurate,3102,Crashed,True
config_8975,accurate,76,Crashed,True
config_8976,accurate,3522,Crashed,True
config_8977,accurate,3160,Crashed,True
config_8978,accurate,135,Crashed,True
config_8979,accurate,3194,Complete,False
config_898,accurate,71,Crashed,True
config_8980,accurate,430,Crashed,True
config_8981,accurate,1124,Crashed,True
config_8982,accurate,3,Crashed,True
config_8983,accurate,54,Crashed,True
config_8984,accurate,48,Crashed,True
config_8985,accurate,59,Crashed,True
config_8986,accurate,3052,Crashed,True
config_8987,accurate,247,Crashed,True
config_8988,accurate,2109,Crashed,True
config_8989,accurate,1108,Crashed,True
config_899,accurate,1,Crashed,True
config_8990,accurate,7856,Complete,False
config_9026,accurate,968,Crashed,True
config_9027,accurate,482,Crashed,True
config_9028,accurate,860,Crashed,True
config_9029,accurate,2983,Crashed,True
config_903,accurate,46,Crashed,True
config_9030,accurate,1479,Crashed,True
config_9031,accurate,5899,Complete,False
config_9032,accurate,6617,Crashed,True
config_9033,accurate,5,Crashed,True
config_9034,accurate,165,Crashed,True
config_9035,accurate,8,Crashed,True
config_9036,accurate,4058,Crashed,True
config_9037,accurate,4,Crashed,True
config_9038,accurate,1,Crashed,True
config_9039,accurate,71,Crashed,True
config_904,accurate,455,Crashed,True
config_9040,accurate,3,Crashed,True
config_9041,accurate,855,Crashed,True
config_9042,accurate,52,Crashed,True
config_9043,accurate,7,Crashed,True
config_9134,accurate,5,Crashed,True
config_9135,accurate,1970,Complete,False
config_9136,accurate,2,Crashed,True
config_9137,accurate,26,Crashed,True
config_9138,accurate,2140,Complete,False
config_9139,accurate,1188,Crashed,True
config_914,accurate,434,Crashed,True
config_9140,accurate,83,Complete,False
config_9141,accurate,454,Complete,False
config_9142,accurate,2952,Complete,False
config_9143,accurate,753,Crashed,True
config_9144,accurate,1,Crashed,True
config_9145,accurate,65,Complete,False
config_9146,accurate,2042,Complete,False
config_9147,accurate,1557,Crashed,True
config_9148,accurate,1723,Crashed,True
config_9149,accurate,1,Crashed,True
config_915,accurate,30,Crashed,True
config_9150,accurate,102,Crashed,True
config_9151,accurate,1442,Crashed,True
config_9080,accurate,52,Crashed,True
config_9081,accurate,588,Crashed,True
config_9082,accurate,3792,Crashed,True
config_9083,accurate,56,Crashed,True
config_9084,accurate,132,Complete,False
config_9085,accurate,7002,Crashed,True
config_9086,accurate,52,Crashed,True
config_9087,accurate,6723,Complete,False
config_9088,accurate,59,Crashed,True
config_9089,accurate,2101,Crashed,True
config_909,accurate,18,Crashed,True
config_9090,accurate,1,Crashed,True
config_9091,accurate,879,Crashed,True
config_9092,accurate,770,Crashed,True
config_9093,accurate,5,Crashed,True
config_9094,accurate,2,Crashed,True
config_9095,accurate,2250,Complete,False
config_9096,accurate,690,Complete,False
config_9097,accurate,1754,Crashed,True
config_9098,accurate,1,Crashed,True
config_9062,accurate,2549,Complete,False
config_9063,accurate,49,Crashed,True
config_9064,accurate,3056,Crashed,True
config_9065,accurate,7,Crashed,True
config_9066,accurate,261,Crashed,True
config_9067,accurate,48,Crashed,True
config_9068,accurate,58,Crashed,True
config_9069,accurate,50,Crashed,True
config_907,accurate,2,Crashed,True
config_9070,accurate,354,Crashed,True
config_9071,accurate,3185,Complete,False
config_9072,accurate,7513,Complete,False
config_9073,accurate,436,Crashed,True
config_9074,accurate,970,Crashed,True
config_9075,accurate,2081,Complete,False
config_9076,accurate,9,Crashed,True
config_9077,accurate,66,Crashed,True
config_9078,accurate,8313,Complete,False
config_9079,accurate,2,Crashed,True
config_908,accurate,1700,Crashed,True
config_9116,accurate,1188,Complete,False
config_9117,accurate,458,Crashed,True
config_9118,accurate,2546,Crashed,True
config_9119,accurate,44,Crashed,True
config_912,accurate,6009,Crashed,True
config_9120,accurate,2917,Crashed,True
config_9121,accurate,1,Crashed,True
config_9122,accurate,114,Crashed,True
config_9123,accurate,2,Crashed,True
config_9124,accurate,1,Crashed,True
config_9125,accurate,1,Crashed,True
config_9126,accurate,424,Crashed,True
config_9127,accurate,259,Crashed,True
config_9128,accurate,6911,Crashed,True
config_9129,accurate,667,Crashed,True
config_913,accurate,6,Crashed,True
config_9130,accurate,824,Complete,False
config_9131,accurate,363,Crashed,True
config_9132,accurate,1022,Crashed,True
config_9133,accurate,432,Crashed,True
config_9152,accurate,1009,Crashed,True
config_9153,accurate,9307,Complete,False
config_9154,accurate,1620,Crashed,True
config_9155,accurate,149,Crashed,True
config_9156,accurate,62,Crashed,True
config_9157,accurate,51,Crashed,True
config_9158,accurate,75,Crashed,True
config_9159,accurate,99,Crashed,True
config_916,accurate,77,Crashed,True
config_9160,accurate,34,Crashed,True
config_9161,accurate,20,Crashed,True
config_9162,accurate,6,Crashed,True
config_9163,accurate,1313,Crashed,True
config_9164,accurate,4443,Complete,False
config_9165,accurate,951,Crashed,True
config_9166,accurate,202,Crashed,True
config_9167,accurate,2181,Crashed,True
config_9168,accurate,1158,Complete,False
config_9169,accurate,67,Crashed,True
config_917,accurate,75,Crashed,True
config_8991,accurate,28,Crashed,True
config_8992,accurate,457,Complete,False
config_8993,accurate,75,Crashed,True
config_8994,accurate,4806,Complete,False
config_8995,accurate,53,Crashed,True
config_8996,accurate,3832,Complete,False
config_8997,accurate,5633,Crashed,True
config_8998,accurate,2177,Complete,False
config_8999,accurate,46,Crashed,True
config_9,accurate,3893,Complete,False
config_90,accurate,5343,Complete,False
config_900,accurate,53,Crashed,True
config_9000,accurate,4704,Crashed,True
config_9001,accurate,704,Crashed,True
config_9002,accurate,913,Crashed,True
config_9003,accurate,50,Crashed,True
config_9004,accurate,1401,Complete,False
config_9005,accurate,3,Crashed,True
config_9006,accurate,1,Crashed,True
config_9007,accurate,248,Crashed,True
config_9044,accurate,1402,Complete,False
config_9045,accurate,34,Crashed,True
config_9046,accurate,1019,Complete,False
config_9047,accurate,30,Crashed,True
config_9048,accurate,589,Complete,False
config_9049,accurate,56,Crashed,True
config_905,accurate,690,Crashed,True
config_9050,accurate,2796,Crashed,True
config_9051,accurate,2811,Crashed,True
config_9052,accurate,9383,Complete,False
config_9053,accurate,54,Crashed,True
config_9054,accurate,894,Crashed,True
config_9055,accurate,1567,Crashed,True
config_9056,accurate,7,Crashed,True
config_9057,accurate,2310,Complete,False
config_9058,accurate,1,Crashed,True
config_9059,accurate,3678,Complete,False
config_906,accurate,69,Crashed,True
config_9060,accurate,1028,Crashed,True
config_9061,accurate,73,Crashed,True
config_8775,accurate,3705,Crashed,True
config_8776,accurate,6361,Crashed,True
config_8777,accurate,2366,Crashed,True
config_8778,accurate,3494,Crashed,True
config_8779,accurate,6704,Complete,False
config_878,accurate,247,Crashed,True
config_8780,accurate,66,Crashed,True
config_8781,accurate,2076,Complete,False
config_8782,accurate,7985,Complete,False
config_8783,accurate,2875,Crashed,True
config_8784,accurate,316,Complete,False
config_8785,accurate,7467,Complete,False
config_8786,accurate,70,Complete,False
config_8787,accurate,2708,Crashed,True
config_8788,accurate,5435,Complete,False
config_8789,accurate,540,Crashed,True
config_879,accurate,1,Crashed,True
config_8790,accurate,16,Crashed,True
config_8791,accurate,1,Crashed,True
config_8792,accurate,7629,Complete,False
config_9189,accurate,453,Crashed,True
config_919,accurate,8,Crashed,True
config_9190,accurate,44,Crashed,True
config_9191,accurate,60,Crashed,True
config_9192,accurate,3759,Crashed,True
config_9193,accurate,1077,Complete,False
config_9194,accurate,521,Crashed,True
config_9195,accurate,4489,Complete,False
config_9196,accurate,2166,Crashed,True
config_9197,accurate,2272,Complete,False
config_9198,accurate,237,Crashed,True
config_9199,accurate,489,Complete,False
config_92,accurate,254,Crashed,True
config_920,accurate,71,Crashed,True
config_9200,accurate,477,Crashed,True
config_9201,accurate,1,Crashed,True
config_9202,accurate,39,Crashed,True
config_9203,accurate,65,Crashed,True
config_9204,accurate,681,Crashed,True
config_9205,accurate,4220,Complete,False
config_9206,accurate,2,Crashed,True
config_9207,accurate,10,Crashed,True
config_9208,accurate,62,Crashed,True
config_9209,accurate,1901,Complete,False
config_921,accurate,2694,Crashed,True
config_9210,accurate,457,Crashed,True
config_9211,accurate,1879,Crashed,True
config_9212,accurate,976,Complete,False
config_9213,accurate,9068,Complete,False
config_9214,accurate,446,Crashed,True
config_9215,accurate,1,Crashed,True
config_9216,accurate,4092,Complete,False
config_9217,accurate,67,Crashed,True
config_9218,accurate,62,Crashed,True
config_9219,accurate,64,Crashed,True
config_922,accurate,235,Crashed,True
config_9220,accurate,424,Crashed,True
config_9221,accurate,16,Crashed,True
config_9222,accurate,60,Crashed,True
config_9223,accurate,142,Crashed,True
config_9170,accurate,936,Crashed,True
config_9171,accurate,50,Crashed,True
config_9172,accurate,6868,Complete,False
config_9173,accurate,3627,Complete,False
config_9174,accurate,58,Crashed,True
config_9175,accurate,6547,Complete,False
config_9176,accurate,442,Crashed,True
config_9177,accurate,56,Crashed,True
config_9178,accurate,3975,Complete,False
config_9179,accurate,461,Crashed,True
config_918,accurate,526,Crashed,True
config_9180,accurate,447,Crashed,True
config_9181,accurate,40,Crashed,True
config_9182,accurate,3674,Complete,False
config_9183,accurate,904,Crashed,True
config_9184,accurate,51,Crashed,True
config_9185,accurate,1509,Complete,False
config_9186,accurate,4,Crashed,True
config_9187,accurate,1025,Crashed,True
config_9188,accurate,62,Crashed,True
config_9099,accurate,8153,Complete,False
config_91,accurate,5,Crashed,True
config_910,accurate,458,Crashed,True
config_9100,accurate,48,Crashed,True
config_9101,accurate,1,Crashed,True
config_9102,accurate,2138,Crashed,True
config_9103,accurate,560,Crashed,True
config_9104,accurate,1423,Complete,False
config_9105,accurate,983,Crashed,True
config_9106,accurate,6,Crashed,True
config_9107,accurate,2999,Crashed,True
config_9108,accurate,67,Crashed,True
config_9109,accurate,7437,Crashed,True
config_911,accurate,606,Complete,False
config_9110,accurate,438,Crashed,True
config_9111,accurate,443,Crashed,True
config_9112,accurate,350,Crashed,True
config_9113,accurate,2478,Crashed,True
config_9114,accurate,436,Crashed,True
config_9115,accurate,3367,Crashed,True
config_9297,accurate,2152,Crashed,True
config_9298,accurate,141,Crashed,True
config_9299,accurate,143,Crashed,True
config_93,accurate,3191,Complete,False
config_930,accurate,255,Crashed,True
config_9300,accurate,44,Crashed,True
config_9301,accurate,461,Crashed,True
config_9302,accurate,452,Crashed,True
config_9303,accurate,1100,Crashed,True
config_9304,accurate,7074,Complete,False
config_9305,accurate,969,Crashed,True
config_9306,accurate,976,Crashed,True
config_9307,accurate,141,Complete,False
config_9308,accurate,57,Crashed,True
config_9309,accurate,65,Crashed,True
config_931,accurate,1990,Complete,False
config_9310,accurate,1,Crashed,True
config_9311,accurate,22,Crashed,True
config_9312,accurate,937,Complete,False
config_9313,accurate,1,Crashed,True
config_9422,accurate,8,Crashed,True
config_9423,accurate,50,Crashed,True
config_9424,accurate,1103,Crashed,True
config_9425,accurate,44,Crashed,True
config_9426,accurate,3846,Crashed,True
config_9427,accurate,75,Crashed,True
config_9428,accurate,1190,Crashed,True
config_9429,accurate,58,Crashed,True
config_943,accurate,10,Crashed,True
config_9430,accurate,31,Crashed,True
config_9431,accurate,465,Complete,False
config_9432,accurate,71,Crashed,True
config_9433,accurate,2,Crashed,True
config_9434,accurate,1492,Crashed,True
config_9435,accurate,4753,Complete,False
config_9436,accurate,244,Complete,False
config_9437,accurate,1727,Crashed,True
config_9438,accurate,9,Crashed,True
config_9439,accurate,373,Crashed,True
config_944,accurate,2,Crashed,True
config_9224,accurate,5240,Complete,False
config_9225,accurate,2,Crashed,True
config_9226,accurate,57,Crashed,True
config_9227,accurate,240,Crashed,True
config_9228,accurate,4524,Crashed,True
config_9229,accurate,2183,Crashed,True
config_923,accurate,1199,Crashed,True
config_9230,accurate,26,Crashed,True
config_9231,accurate,193,Complete,False
config_9232,accurate,14,Crashed,True
config_9233,accurate,246,Crashed,True
config_9234,accurate,1,Crashed,True
config_9235,accurate,4227,Complete,False
config_9236,accurate,2893,Crashed,True
config_9237,accurate,1134,Complete,False
config_9238,accurate,2044,Complete,False
config_9239,accurate,429,Crashed,True
config_924,accurate,2932,Crashed,True
config_9240,accurate,180,Crashed,True
config_9241,accurate,5543,Complete,False
config_9369,accurate,149,Crashed,True
config_937,accurate,2794,Crashed,True
config_9370,accurate,2042,Crashed,True
config_9371,accurate,59,Crashed,True
config_9372,accurate,74,Crashed,True
config_9373,accurate,36,Crashed,True
config_9374,accurate,4743,Crashed,True
config_9375,accurate,1,Crashed,True
config_9376,accurate,1558,Complete,False
config_9377,accurate,51,Crashed,True
config_9378,accurate,3404,Crashed,True
config_9379,accurate,23,Crashed,True
config_938,accurate,1152,Crashed,True
config_9380,accurate,1,Crashed,True
config_9381,accurate,1265,Crashed,True
config_9382,accurate,2816,Crashed,True
config_9383,accurate,2727,Complete,False
config_9384,accurate,799,Crashed,True
config_9385,accurate,766,Crashed,True
config_9386,accurate,26,Crashed,True
config_9314,accurate,46,Crashed,True
config_9315,accurate,34,Crashed,True
config_9316,accurate,114,Crashed,True
config_9317,accurate,22,Crashed,True
config_9318,accurate,452,Crashed,True
config_9319,accurate,458,Crashed,True
config_932,accurate,1237,Crashed,True
config_9320,accurate,591,Crashed,True
config_9321,accurate,465,Crashed,True
config_9322,accurate,176,Crashed,True
config_9323,accurate,1,Crashed,True
config_9324,accurate,1272,Complete,False
config_9325,accurate,6,Crashed,True
config_9326,accurate,61,Crashed,True
config_9327,accurate,7605,Complete,False
config_9328,accurate,8014,Crashed,True
config_9329,accurate,987,Crashed,True
config_933,accurate,2558,Crashed,True
config_9330,accurate,1,Crashed,True
config_9331,accurate,4758,Complete,False
config_9260,accurate,48,Crashed,True
config_9261,accurate,467,Crashed,True
config_9262,accurate,1394,Complete,False
config_9263,accurate,6071,Complete,False
config_9264,accurate,1116,Crashed,True
config_9265,accurate,61,Crashed,True
config_9266,accurate,6385,Complete,False
config_9267,accurate,552,Crashed,True
config_9268,accurate,1,Crashed,True
config_9269,accurate,471,Crashed,True
config_927,accurate,432,Crashed,True
config_9270,accurate,2372,Complete,False
config_9271,accurate,4773,Complete,False
config_9272,accurate,443,Crashed,True
config_9273,accurate,455,Crashed,True
config_9274,accurate,2308,Complete,False
config_9275,accurate,4276,Crashed,True
config_9276,accurate,20,Crashed,True
config_9277,accurate,8,Crashed,True
config_9278,accurate,436,Crashed,True
config_9404,accurate,864,Crashed,True
config_9405,accurate,69,Crashed,True
config_9406,accurate,5299,Crashed,True
config_9407,accurate,3651,Crashed,True
config_9408,accurate,10,Crashed,True
config_9409,accurate,5159,Crashed,True
config_941,accurate,18,Crashed,True
config_9410,accurate,533,Crashed,True
config_9411,accurate,61,Crashed,True
config_9412,accurate,52,Crashed,True
config_9413,accurate,1914,Crashed,True
config_9414,accurate,6,Crashed,True
config_9415,accurate,799,Complete,False
config_9416,accurate,51,Crashed,True
config_9417,accurate,1,Crashed,True
config_9418,accurate,1120,Crashed,True
config_9419,accurate,3610,Complete,False
config_942,accurate,1835,Crashed,True
config_9420,accurate,366,Complete,False
config_9421,accurate,8,Crashed,True
config_9440,accurate,119,Crashed,True
config_9441,accurate,1,Crashed,True
config_9442,accurate,449,Crashed,True
config_9443,accurate,525,Crashed,True
config_9444,accurate,322,Crashed,True
config_9445,accurate,4,Crashed,True
config_9446,accurate,515,Crashed,True
config_9447,accurate,967,Crashed,True
config_9448,accurate,2571,Crashed,True
config_9449,accurate,150,Crashed,True
config_945,accurate,321,Complete,False
config_9450,accurate,654,Complete,False
config_9451,accurate,2338,Crashed,True
config_9452,accurate,269,Crashed,True
config_9453,accurate,8887,Complete,False
config_9454,accurate,142,Crashed,True
config_9455,accurate,2,Crashed,True
config_9456,accurate,2635,Complete,False
config_9457,accurate,1510,Complete,False
config_9458,accurate,24,Crashed,True
config_9242,accurate,2297,Crashed,True
config_9243,accurate,2257,Crashed,True
config_9244,accurate,1488,Crashed,True
config_9245,accurate,846,Crashed,True
config_9246,accurate,2734,Crashed,True
config_9247,accurate,2204,Complete,False
config_9248,accurate,8,Crashed,True
config_9249,accurate,5470,Complete,False
config_925,accurate,6919,Crashed,True
config_9250,accurate,1410,Crashed,True
config_9251,accurate,49,Crashed,True
config_9252,accurate,58,Crashed,True
config_9253,accurate,697,Crashed,True
config_9254,accurate,46,Crashed,True
config_9255,accurate,52,Crashed,True
config_9256,accurate,3047,Crashed,True
config_9257,accurate,1228,Complete,False
config_9258,accurate,62,Crashed,True
config_9259,accurate,7955,Complete,False
config_926,accurate,52,Crashed,True
config_9495,accurate,893,Crashed,True
config_9496,accurate,50,Crashed,True
config_9497,accurate,4727,Crashed,True
config_9498,accurate,4026,Crashed,True
config_9499,accurate,2,Crashed,True
config_95,accurate,10,Crashed,True
config_950,accurate,66,Crashed,True
config_9500,accurate,2341,Crashed,True
config_9501,accurate,2,Crashed,True
config_9502,accurate,1900,Complete,False
config_9503,accurate,238,Crashed,True
config_9504,accurate,1735,Crashed,True
config_9505,accurate,3,Crashed,True
config_9506,accurate,3250,Crashed,True
config_9507,accurate,10,Crashed,True
config_9508,accurate,123,Crashed,True
config_9509,accurate,59,Crashed,True
config_951,accurate,1,Crashed,True
config_9510,accurate,18,Crashed,True
config_9511,accurate,895,Crashed,True
config_9279,accurate,73,Crashed,True
config_928,accurate,4,Crashed,True
config_9280,accurate,4153,Crashed,True
config_9281,accurate,7,Crashed,True
config_9282,accurate,2786,Crashed,True
config_9283,accurate,3168,Complete,False
config_9284,accurate,4031,Complete,False
config_9285,accurate,2100,Complete,False
config_9286,accurate,2966,Crashed,True
config_9287,accurate,448,Crashed,True
config_9288,accurate,4106,Crashed,True
config_9289,accurate,66,Crashed,True
config_929,accurate,6090,Complete,False
config_9290,accurate,6,Crashed,True
config_9291,accurate,429,Crashed,True
config_9292,accurate,65,Crashed,True
config_9293,accurate,849,Crashed,True
config_9294,accurate,4,Crashed,True
config_9295,accurate,2783,Crashed,True
config_9296,accurate,2902,Complete,False
config_9332,accurate,7185,Crashed,True
config_9333,accurate,4666,Complete,False
config_9334,accurate,4848,Crashed,True
config_9335,accurate,46,Crashed,True
config_9336,accurate,1914,Crashed,True
config_9337,accurate,7,Crashed,True
config_9338,accurate,9,Crashed,True
config_9339,accurate,1589,Crashed,True
config_934,accurate,1868,Crashed,True
config_9340,accurate,1753,Complete,False
config_9341,accurate,1899,Complete,False
config_9342,accurate,70,Crashed,True
config_9343,accurate,1544,Complete,False
config_9344,accurate,7043,Complete,False
config_9345,accurate,543,Crashed,True
config_9346,accurate,2783,Crashed,True
config_9347,accurate,1351,Crashed,True
config_9348,accurate,438,Crashed,True
config_9349,accurate,70,Crashed,True
config_935,accurate,81,Crashed,True
config_9387,accurate,22,Crashed,True
config_9388,accurate,7769,Complete,False
config_9389,accurate,1746,Crashed,True
config_939,accurate,3,Crashed,True
config_9390,accurate,876,Crashed,True
config_9391,accurate,2,Crashed,True
config_9392,accurate,50,Crashed,True
config_9393,accurate,40,Crashed,True
config_9394,accurate,6151,Crashed,True
config_9395,accurate,28,Crashed,True
config_9396,accurate,435,Crashed,True
config_9397,accurate,1117,Crashed,True
config_9398,accurate,632,Crashed,True
config_9399,accurate,344,Crashed,True
config_94,accurate,2578,Crashed,True
config_940,accurate,6757,Crashed,True
config_9400,accurate,1942,Complete,False
config_9401,accurate,1,Crashed,True
config_9402,accurate,57,Crashed,True
config_9403,accurate,3447,Crashed,True
config_9350,accurate,4,Crashed,True
config_9351,accurate,2628,Complete,False
config_9352,accurate,1,Crashed,True
config_9353,accurate,1847,Crashed,True
config_9354,accurate,2482,Complete,False
config_9355,accurate,4668,Complete,False
config_9356,accurate,8,Crashed,True
config_9357,accurate,40,Crashed,True
config_9358,accurate,2268,Crashed,True
config_9359,accurate,1810,Crashed,True
config_936,accurate,1727,Complete,False
config_9360,accurate,452,Crashed,True
config_9361,accurate,441,Crashed,True
config_9362,accurate,960,Crashed,True
config_9363,accurate,68,Crashed,True
config_9364,accurate,5175,Complete,False
config_9365,accurate,909,Crashed,True
config_9366,accurate,7190,Complete,False
config_9367,accurate,2565,Crashed,True
config_9368,accurate,7,Crashed,True
config_9477,accurate,9,Crashed,True
config_9478,accurate,3916,Crashed,True
config_9479,accurate,972,Crashed,True
config_948,accurate,1190,Complete,False
config_9480,accurate,6294,Crashed,True
config_9481,accurate,50,Crashed,True
config_9482,accurate,6,Crashed,True
config_9483,accurate,6778,Complete,False
config_9484,accurate,73,Crashed,True
config_9485,accurate,1902,Crashed,True
config_9486,accurate,774,Crashed,True
config_9487,accurate,436,Crashed,True
config_9488,accurate,3,Crashed,True
config_9489,accurate,1502,Crashed,True
config_949,accurate,76,Crashed,True
config_9490,accurate,1742,Crashed,True
config_9491,accurate,281,Crashed,True
config_9492,accurate,1193,Complete,False
config_9493,accurate,948,Complete,False
config_9494,accurate,1038,Complete,False
config_9530,accurate,4890,Complete,False
config_9531,accurate,259,Crashed,True
config_9532,accurate,524,Crashed,True
config_9533,accurate,16,Crashed,True
config_9534,accurate,2,Crashed,True
config_9535,accurate,459,Crashed,True
config_9536,accurate,6222,Crashed,True
config_9537,accurate,2,Crashed,True
config_9538,accurate,639,Complete,False
config_9539,accurate,65,Crashed,True
config_954,accurate,16,Crashed,True
config_9540,accurate,52,Crashed,True
config_9541,accurate,7259,Complete,False
config_9542,accurate,2368,Crashed,True
config_9543,accurate,48,Crashed,True
config_9544,accurate,1565,Crashed,True
config_9545,accurate,18,Crashed,True
config_9546,accurate,4161,Complete,False
config_9547,accurate,51,Crashed,True
config_9548,accurate,58,Crashed,True
config_9602,accurate,18,Crashed,True
config_9603,accurate,4694,Complete,False
config_9604,accurate,5,Crashed,True
config_9605,accurate,1,Crashed,True
config_9606,accurate,2105,Complete,False
config_9607,accurate,12,Crashed,True
config_9608,accurate,1277,Crashed,True
config_9609,accurate,3760,Complete,False
config_961,accurate,78,Crashed,True
config_9610,accurate,1,Crashed,True
config_9611,accurate,8,Crashed,True
config_9612,accurate,421,Complete,False
config_9613,accurate,1319,Crashed,True
config_9614,accurate,1871,Complete,False
config_9615,accurate,441,Crashed,True
config_9616,accurate,529,Crashed,True
config_9617,accurate,217,Crashed,True
config_9618,accurate,30,Crashed,True
config_9619,accurate,61,Crashed,True
config_962,accurate,1573,Crashed,True
config_9459,accurate,1879,Complete,False
config_946,accurate,2569,Crashed,True
config_9460,accurate,1242,Crashed,True
config_9461,accurate,5806,Complete,False
config_9462,accurate,1149,Crashed,True
config_9463,accurate,247,Complete,False
config_9464,accurate,559,Complete,False
config_9465,accurate,237,Crashed,True
config_9466,accurate,435,Crashed,True
config_9467,accurate,5658,Crashed,True
config_9468,accurate,2821,Crashed,True
config_9469,accurate,1465,Crashed,True
config_947,accurate,5264,Complete,False
config_9470,accurate,505,Crashed,True
config_9471,accurate,1693,Crashed,True
config_9472,accurate,1862,Complete,False
config_9473,accurate,965,Complete,False
config_9474,accurate,852,Crashed,True
config_9475,accurate,858,Crashed,True
config_9476,accurate,59,Crashed,True
config_9567,accurate,5,Crashed,True
config_9568,accurate,242,Crashed,True
config_9569,accurate,896,Crashed,True
config_957,accurate,1217,Complete,False
config_9570,accurate,79,Crashed,True
config_9571,accurate,2,Crashed,True
config_9572,accurate,58,Crashed,True
config_9573,accurate,5723,Complete,False
config_9574,accurate,3342,Crashed,True
config_9575,accurate,51,Crashed,True
config_9576,accurate,61,Crashed,True
config_9577,accurate,5337,Crashed,True
config_9578,accurate,263,Crashed,True
config_9579,accurate,451,Crashed,True
config_958,accurate,140,Crashed,True
config_9580,accurate,7509,Complete,False
config_9581,accurate,2048,Crashed,True
config_9582,accurate,980,Crashed,True
config_9583,accurate,7,Crashed,True
config_9584,accurate,1739,Complete,False
config_9675,accurate,1223,Crashed,True
config_9676,accurate,176,Crashed,True
config_9677,accurate,51,Crashed,True
config_9678,accurate,3015,Crashed,True
config_9679,accurate,2,Crashed,True
config_968,accurate,254,Crashed,True
config_9680,accurate,392,Crashed,True
config_9681,accurate,1,Crashed,True
config_9682,accurate,5877,Crashed,True
config_9683,accurate,460,Crashed,True
config_9684,accurate,5451,Complete,False
config_9685,accurate,14,Crashed,True
config_9686,accurate,999,Crashed,True
config_9687,accurate,1,Crashed,True
config_9688,accurate,113,Complete,False
config_9689,accurate,57,Crashed,True
config_969,accurate,2019,Crashed,True
config_9690,accurate,1,Crashed,True
config_9691,accurate,5567,Complete,False
config_9692,accurate,5,Crashed,True
config_9765,accurate,319,Crashed,True
