agent_x,agent_y,pipe_gap,timestep_count
86,142,172,8118
106,120,104,3403
103,1,70,4014
5,311,149,9015
31,235,185,7105
84,117,217,6796
104,255,209,8012
83,312,145,2838
10,44,107,6882
67,323,143,4104
102,380,228,3896
50,176,99,1631
91,386,133,1037
87,145,119,3705
27,201,182,5910
8,36,49,3374
75,319,231,8406
34,114,81,8858
56,305,163,761
2,276,215,2725
13,234,105,5017
6,379,153,8470
42,172,251,3263
36,140,170,2685
32,58,176,8832
36,294,169,7884
15,212,76,9500
112,204,134,6977
71,365,186,9525
54,108,160,7812
67,221,199,4054
52,384,212,5195
49,173,99,9504
60,283,106,6852
5,113,113,1990
22,26,82,2568
73,258,197,6275
5,263,24,9840
47,378,159,1488
21,44,134,4547
92,253,249,9317
99,68,182,5451
93,248,249,4486
41,341,216,1738
23,206,20,5431
33,332,54,1532
7,281,253,5046
17,60,178,477
49,354,167,3435
74,58,193,7509
99,336,256,7838
13,364,246,4749
17,114,223,2383
105,110,183,5066
21,284,254,337
53,371,100,563
102,19,240,8468
59,373,51,2253
95,250,122,159
39,339,45,8313
102,1,90,7495
34,259,131,4834
30,218,232,6242
21,349,232,2879
51,24,151,872
48,379,245,4338
69,141,94,9342
107,345,45,1014
47,201,77,5745
33,12,33,5642
104,288,76,3625
19,126,247,3493
109,10,50,2865
56,1,37,3488
84,114,86,9095
60,272,231,7192
79,180,222,3376
32,58,167,4197
6,141,27,8364
2,310,111,4971
83,329,211,1569
2,105,248,2581
85,200,178,7835
99,48,233,1889
43,395,94,2638
82,148,54,4997
13,67,133,9634
22,151,242,2895
62,202,248,8176
45,369,201,4777
24,175,25,6494
35,135,114,6926
6,51,41,5779
16,223,213,7403
32,188,145,7026
22,135,117,1964
89,60,187,803
1,308,50,9260
83,67,136,1200
74,83,233,6842
89,393,175,7558
35,286,119,4992
66,275,103,8090
101,77,121,7410
72,27,231,320
87,51,90,7365
11,202,69,3878
90,165,229,792
27,154,158,6641
111,114,255,8567
31,259,175,4151
21,161,35,4539
51,378,253,687
76,290,239,7550
71,383,50,214
48,325,51,7481
110,324,81,6762
34,46,243,69
54,205,228,619
68,364,100,9744
108,131,66,1615
70,85,215,8699
14,373,169,8399
56,264,92,8924
9,240,244,9032
4,257,65,2338
70,54,235,5200
30,11,212,6559
100,358,105,5661
92,280,79,8917
13,101,95,8455
106,261,197,9241
24,114,102,202
106,207,20,727
11,285,157,3549
84,206,229,9972
16,126,195,7002
102,350,96,1368
93,17,48,2047
42,222,20,6081
21,193,132,1700
100,261,115,190
98,81,170,8835
71,281,39,8060
75,340,25,561
39,192,122,9256
8,380,218,5484
61,313,136,5565
29,131,242,5131
101,255,216,3651
48,390,60,1725
10,114,162,3212
29,283,204,841
22,338,65,9862
60,248,73,2996
22,120,137,9043
14,348,47,6661
3,302,46,94
91,273,96,1235
43,259,171,3687
51,208,176,6547
105,295,43,7746
56,291,162,275
36,87,117,3460
12,96,226,2176
97,212,153,7212
99,200,133,5510
2,107,26,4388
63,102,46,8941
84,99,101,7497
93,389,118,5571
96,208,168,6413
82,49,151,3279
80,392,170,9545
100,164,134,1384
112,123,139,3641
63,339,23,7757
30,311,104,5441
69,71,26,6067
100,29,208,6736
70,237,34,1769
53,32,233,7074
26,53,122,4801
28,120,137,4618
96,136,198,6100
81,300,90,3973
107,20,55,9364
90,232,35,1469
45,331,161,8098
72,67,65,1943
107,315,200,9651
6,286,95,8848
17,106,150,536
3,229,70,5601
62,4,162,298
67,45,98,2363
23,265,117,6136
102,130,114,262
66,209,196,8864
49,96,138,567
67,373,74,3217
77,181,35,2962
107,384,91,9936
79,300,190,6473
39,143,206,7047
59,327,99,4970
45,7,49,4426
84,346,174,2327
68,301,123,3598
52,33,228,7019
36,349,138,8559
31,323,114,8479
66,105,169,1392
16,118,57,9692
56,108,178,5361
78,83,151,2286
94,335,107,9262
93,398,171,3613
78,122,191,9194
68,211,87,1961
41,222,120,8240
33,114,65,7271
96,156,183,427
19,239,250,715
30,224,214,5618
0,63,193,767
46,74,215,8023
65,31,38,4838
0,298,231,1213
55,155,126,6121
12,179,45,116
91,228,36,5008
36,231,94,2119
16,258,57,7845
66,52,170,1207
109,50,103,8452
83,388,40,3645
25,191,121,403
23,351,151,4589
22,80,168,9136
10,109,84,5187
74,389,105,7037
56,286,150,5893
3,324,140,5379
112,19,253,4476
56,260,201,8813
106,180,83,2046
65,14,168,9784
35,188,101,7841
63,370,194,2444
93,12,90,2901
24,251,154,82
99,238,122,4815
62,229,29,9768
106,249,214,257
93,153,244,3379
106,279,35,4903
99,1,242,3184
55,108,134,317
36,134,41,5496
92,10,112,3211
15,55,27,6527
80,325,183,2170
16,341,72,9954
80,13,55,2457
41,297,158,7822
30,257,153,4937
98,274,254,8371
68,103,32,6401
81,377,155,1605
102,226,156,3823
85,301,130,1551
54,38,49,5684
40,336,90,9381
41,270,190,8639
20,40,135,2903
33,231,152,9922
37,76,61,287
102,12,249,2580
27,51,22,1723
63,397,207,4220
48,351,123,972
108,254,34,5284
28,175,145,9326
92,187,175,5541
19,9,55,5374
1,341,169,2625
77,30,237,7724
73,209,218,4583
76,334,180,5294
94,92,187,2869
104,125,140,3894
36,290,88,8438
105,350,67,1335
66,225,225,6008
94,321,52,3807
23,212,204,318
14,186,61,2395
89,204,99,6595
77,365,245,3182
23,94,225,4718
104,364,95,6350
113,200,137,7104
35,318,79,4969
98,142,89,3470
112,253,252,5690
55,203,247,9824
41,186,245,7743
87,27,112,2343
51,175,150,9401
32,133,234,1157
19,220,96,4330
64,118,205,9864
14,133,56,1419
13,375,21,7686
6,335,206,3230
96,303,250,2735
101,188,81,5504
76,17,66,3058
70,147,50,7935
90,109,62,5966
38,362,199,8339
74,317,23,7883
4,326,66,4488
71,133,133,1846
46,115,80,8850
59,374,150,658
17,102,181,9139
38,172,211,669
99,391,195,7341
38,257,169,1111
18,221,227,262
67,398,210,2188
97,276,164,2947
7,146,222,4420
70,379,173,4140
97,45,183,344
10,42,92,311
45,186,30,2712
68,34,92,4205
91,387,86,2648
108,68,171,1831
38,169,172,5398
30,89,87,5970
92,27,75,9210
111,323,232,1401
90,230,166,4725
45,310,209,8257
103,291,104,7318
35,124,134,8677
81,72,219,6039
44,355,39,6858
56,311,37,8373
55,167,251,5092
4,298,158,1652
78,267,20,5849
106,334,60,818
45,376,158,3806
47,159,200,4911
84,268,234,2562
21,335,248,3004
91,200,155,7336
31,115,135,4726
3,16,29,5008
37,179,127,1848
48,9,63,6276
18,310,221,7057
65,330,130,3764
99,348,140,2371
102,382,242,9175
62,317,156,709
41,380,189,6630
83,215,223,2622
22,165,179,7695
70,273,38,6664
60,301,64,9131
81,373,204,3548
99,167,219,5676
91,389,82,4050
98,274,98,518
15,40,160,5176
86,393,137,3396
72,111,65,5663
92,7,187,9914
15,169,91,4234
37,81,64,8798
40,209,181,8246
7,256,59,7450
23,377,88,7413
63,23,79,7838
73,96,246,7336
23,173,61,3296
47,69,161,1909
111,313,161,4027
51,24,54,8140
17,94,169,5261
39,259,119,2706
14,125,210,7538
22,311,118,6262
17,386,146,5283
64,98,242,7937
88,118,163,2788
64,182,60,6003
2,216,222,791
30,219,102,9603
43,178,122,8126
24,226,87,6581
58,12,165,2332
107,353,109,6237
40,63,202,1547
69,329,179,7218
59,150,171,7138
74,219,241,1442
104,82,227,7729
101,143,83,9727
17,88,58,880
31,213,48,8308
85,133,43,9084
31,18,149,8894
36,112,74,5855
59,284,240,7408
2,297,249,444
85,340,191,472
3,249,89,9624
51,349,124,949
106,53,25,3982
112,183,77,7091
82,86,132,7062
18,168,244,1969
105,183,219,6991
91,29,199,989
64,163,59,3561
105,323,105,4208
42,162,77,8082
41,396,86,5132
16,285,171,4327
28,227,132,4049
1,106,48,8419
29,36,61,9121
44,95,64,5210
51,204,117,8114
51,193,70,1900
47,110,127,9008
49,316,143,6860
79,83,65,3037
85,41,69,7142
39,310,42,3811
100,393,133,4678
21,388,102,4946
29,226,185,6828
6,159,137,3142
54,92,25,5738
43,213,86,690
59,212,169,2741
54,348,247,5538
67,304,87,4135
76,244,187,7604
0,106,242,3387
103,102,52,5218
42,184,219,1991
102,27,236,7574
91,151,132,7089
2,142,139,647
87,73,151,7008
93,227,121,5455
58,305,59,9770
41,154,35,2427
79,278,141,2880
59,275,45,7949
82,3,130,5268
16,25,139,8555
69,89,110,9730
33,365,60,3618
17,98,231,5098
31,185,72,3330
11,316,74,3593
105,341,69,3129
10,314,99,9063
49,102,204,7135
2,314,40,3443
55,323,97,9009
26,177,79,3958
69,63,48,9654
33,65,156,799
78,312,57,5855
113,224,191,5227
22,228,242,6317
70,313,67,1619
30,282,184,4651
38,83,176,5300
99,360,248,4023
5,80,69,4219
28,331,190,689
44,76,197,9103
2,59,138,5812
64,39,26,2705
58,353,162,7941
61,145,46,698
32,10,201,2451
73,219,217,6012
107,238,69,206
52,389,125,63
27,103,102,5242
10,171,93,6441
84,389,151,4655
23,45,237,245
0,74,101,1517
69,203,221,3063
7,185,207,5903
50,383,198,1750
83,96,92,9832
38,369,96,4059
91,75,127,8740
83,320,166,8011
71,130,145,6220
23,65,48,6189
101,339,198,2221
47,273,49,7919
100,225,89,6057
9,272,120,7479
62,361,250,6593
5,124,37,2926
21,115,230,2175
89,104,95,407
28,250,127,7354
95,39,185,3307
78,32,180,8720
14,173,113,5868
72,61,216,3495
103,66,25,3353
77,79,23,2277
33,144,240,5663
13,133,134,4083
67,260,139,6872
56,95,64,989
111,350,71,840
96,301,152,8793
38,269,137,3909
80,231,239,3709
59,76,86,1137
34,231,47,9538
51,367,141,2743
16,379,129,3190
100,266,82,90
98,357,145,9487
55,273,226,9321
28,378,145,1125
100,253,35,5687
104,238,22,6586
13,101,192,9469
50,122,62,6394
90,67,78,210
112,152,218,5871
71,246,141,4801
20,333,131,3582
38,35,160,9746
52,343,192,9461
74,190,206,9060
82,343,91,376
20,102,65,9849
58,337,21,2888
13,253,36,3235
94,379,32,4407
109,329,98,8884
21,235,104,2128
1,192,185,2324
6,367,52,9424
43,217,65,8459
20,348,39,5629
27,124,166,7315
94,62,161,1877
77,289,169,9437
83,321,191,5382
62,183,243,2033
1,395,58,1230
9,295,254,8873
8,158,255,6405
29,247,142,9946
59,237,73,7119
59,142,105,1490
67,113,63,7086
62,220,213,8697
50,43,187,2911
8,221,168,7672
22,154,198,8017
17,301,161,1622
67,138,140,8418
19,120,99,8639
42,61,215,4551
100,326,48,4819
10,337,146,1595
70,263,161,9596
11,144,136,4254
19,206,215,6139
26,156,111,7434
23,119,115,4794
53,354,109,8759
35,19,105,7682
50,187,38,8202
60,126,95,5887
56,362,172,6026
48,208,198,6267
91,360,60,1089
18,143,141,4958
3,315,136,6023
59,385,230,7592
34,363,176,7995
40,232,146,4674
37,120,32,4259
102,187,125,2419
3,230,211,9494
57,368,194,9057
104,350,121,5015
46,384,210,277
37,199,38,3944
92,26,210,2360
29,389,251,1774
36,224,120,3996
50,393,115,7910
49,355,67,4757
20,86,108,8337
1,201,238,770
112,286,155,9315
99,224,206,220
30,255,64,2969
20,252,244,735
90,367,101,8734
110,222,254,6378
40,345,97,2689
39,230,155,8260
31,254,229,7143
89,149,55,5808
20,223,181,3013
44,193,255,5273
13,181,93,8402
13,118,110,8636
20,308,44,9380
10,373,29,3291
5,59,220,1805
81,139,62,6790
67,82,86,1331
97,33,85,4428
101,64,122,9076
69,35,187,9880
88,295,234,3672
61,176,162,9130
13,98,66,7529
24,244,187,6206
107,320,61,1261
64,162,131,8730
97,364,189,7134
65,13,167,7155
36,376,88,4619
100,392,151,3965
67,296,47,7993
89,164,95,3940
110,236,75,8292
48,379,192,3143
10,105,198,5183
103,306,229,5509
93,50,178,1650
9,226,125,8660
36,156,138,1199
31,336,66,9665
16,293,234,210
61,32,121,4225
105,56,139,6707
86,350,114,2408
74,221,201,858
68,309,100,3620
24,364,42,2551
6,218,167,6679
77,186,222,1737
113,336,35,4285
42,321,135,9980
25,26,118,7223
100,368,31,8393
95,383,223,9767
89,108,112,7043
79,264,172,2968
90,388,147,5085
17,319,144,6567
46,217,74,5951
28,42,241,6807
69,382,243,1181
99,269,42,1041
55,3,136,8430
23,230,256,5127
19,286,146,3302
91,297,180,2422
32,387,231,449
10,155,172,8386
112,112,134,1244
34,22,126,1901
13,157,129,8948
58,373,54,9801
86,57,200,7401
9,204,144,4046
71,12,250,6323
43,148,116,6568
2,220,138,3080
88,372,119,2607
107,276,189,8567
75,268,247,4169
111,357,223,1453
75,374,146,5409
24,68,136,1919
62,268,124,7870
68,7,250,3084
73,64,62,834
110,260,184,4360
76,361,114,7515
96,266,81,1530
90,25,212,4344
7,19,154,2589
17,138,51,8626
65,18,192,9534
14,265,80,7293
100,185,56,6775
16,360,24,3823
47,89,162,6239
67,152,133,1220
10,16,78,1438
5,384,194,226
99,219,150,6049
28,170,182,9180
97,386,240,762
23,4,80,8485
7,6,189,6931
43,58,63,3041
70,318,205,1864
109,170,62,5896
39,164,58,873
108,122,132,5856
20,215,70,9888
85,140,119,1396
73,71,235,1218
29,274,217,8333
89,372,73,649
39,29,201,5961
59,321,247,3511
79,49,222,8721
28,354,76,8172
4,193,229,3635
24,339,113,6280
22,217,81,937
67,41,199,8247
7,257,229,1399
45,134,242,4237
16,336,20,76
31,79,179,8169
55,391,114,4783
51,174,96,455
74,253,132,6633
105,24,97,309
46,258,235,3149
81,199,196,613
41,317,158,1081
65,256,87,9572
5,300,41,9073
42,16,184,9711
82,229,75,6754
5,195,24,9201
107,291,185,6438
74,329,142,4105
24,308,196,6646
11,381,238,6507
105,391,40,6678
61,63,182,3912
52,44,193,6861
17,320,210,5523
71,52,218,8964
61,267,61,4334
14,242,227,5809
41,190,140,1034
72,174,95,8967
54,10,60,8698
82,136,71,6670
58,163,210,146
5,325,70,5481
39,272,109,6567
43,37,77,9154
23,30,243,9435
98,174,133,9653
56,364,21,9951
25,46,210,7981
70,369,238,6869
92,264,65,1592
111,120,39,5355
50,246,76,5800
53,300,28,319
38,172,29,1779
92,364,232,2350
15,371,129,3422
36,226,45,7393
48,136,77,6425
7,394,148,5246
55,65,251,9828
29,160,240,3323
30,125,214,7369
26,160,177,4410
85,154,216,5053
23,95,237,7367
96,225,156,5561
99,232,36,4230
48,298,87,236
89,385,215,9910
54,318,248,5460
4,237,66,693
37,81,164,5466
9,249,233,4185
63,381,149,8878
109,286,190,8818
50,361,141,3525
57,158,176,3534
5,375,42,1835
21,78,189,8229
46,72,218,3305
63,13,49,5666
34,116,211,1468
9,15,30,3559
2,359,235,1398
50,156,193,9398
23,28,142,5944
68,95,224,6165
41,46,104,9542
79,51,20,5280
49,189,113,5386
74,238,147,3123
50,95,142,5524
82,298,185,2103
51,300,32,8211
67,192,113,4136
55,303,74,2522
83,325,202,9664
4,97,129,9452
46,357,171,6061
86,85,86,3315
16,13,82,5221
42,316,239,5572
17,380,84,197
75,163,92,3305
99,175,76,6452
76,337,92,9791
57,22,49,5906
95,149,25,3932
1,177,213,3589
83,345,191,5683
61,128,210,168
22,378,243,1304
49,76,151,3816
45,242,22,6465
80,391,49,5730
38,151,198,424
43,354,166,5960
67,97,64,5133
25,224,248,7205
105,344,76,7179
58,240,199,4955
83,10,199,4751
60,175,214,2565
70,333,109,8549
61,64,141,4172
9,266,45,2532
62,195,40,4709
78,50,48,3310
34,315,235,9283
7,90,97,5782
28,195,124,1388
47,127,214,3350
109,44,61,2708
81,388,133,7850
108,319,37,6977
8,183,228,1355
105,3,42,9912
30,305,62,8522
14,314,69,9250
79,29,45,7335
26,353,252,9131
49,395,113,464
4,398,167,293
110,181,29,9716
88,268,243,1306
73,328,236,7485
71,176,91,6741
56,103,135,2899
90,328,254,5550
109,128,242,4587
6,153,156,1926
90,301,146,3914
1,90,191,2330
26,26,91,1603
88,170,80,1983
80,294,215,3837
86,264,239,2680
54,42,255,851
10,330,200,6131
89,92,25,3019
45,185,35,1798
24,138,189,7828
30,218,139,2434
112,90,195,7165
108,265,90,9000
61,284,152,7833
4,201,165,6890
57,227,84,7245
60,314,236,9632
24,187,45,9548
16,242,205,7600
85,358,113,3551
52,260,60,6162
65,309,227,490
71,392,54,1002
76,139,105,3202
58,335,105,7494
100,250,147,3872
13,232,142,2847
52,113,135,2512
82,355,37,8749
53,230,197,8753
91,367,243,9067
91,147,139,5939
68,365,59,2076
97,181,104,751
73,95,122,6263
75,89,45,2296
12,68,157,588
84,243,239,2342
35,43,38,4034
48,282,120,1422
38,38,145,7799
77,102,30,8509
54,198,162,1247
98,293,240,2820
99,145,188,6752
96,69,147,3369
60,190,207,3228
14,161,69,5114
90,374,157,5388
72,48,55,9867
64,71,50,8796
89,7,248,9705
19,21,137,943
94,179,133,7942
18,372,254,5816
36,124,239,4614
53,191,153,4121
109,123,57,4438
29,332,231,5731
24,26,243,663
12,5,107,2058
104,57,167,665
27,331,189,5100
27,345,25,8176
88,186,52,8527
20,328,209,6838
75,314,182,8487
2,132,229,5122
0,71,83,6542
1,126,62,1956
66,274,99,2798
26,272,78,3788
16,286,252,6403
53,175,208,9164
1,50,127,2247
13,243,141,6209
87,129,168,1185
44,324,81,4065
87,144,44,6800
47,234,78,1294
36,294,207,7955
9,334,121,2436
106,270,28,4627
37,189,131,8970
59,358,121,4099
20,369,115,9658
76,103,133,3346
68,388,25,7413
102,2,26,6306
2,367,41,7172
36,309,137,1381
47,306,194,5842
25,278,212,7707
110,152,245,9192
64,40,235,2161
101,292,94,1430
48,184,42,6616
24,163,199,8704
60,109,221,3762
54,112,187,2959
110,249,131,5036
93,376,184,6015
34,20,225,3191
18,171,179,9368
91,154,88,776
38,327,219,6115
62,357,76,8591
89,114,86,9950
71,320,174,2857
72,283,249,6072
59,27,220,2273
75,104,102,1298
55,66,120,3719
35,89,153,4494
108,217,195,3736
12,15,218,3908
44,380,178,6232
18,114,189,193
109,114,54,3805
28,192,209,6319
66,169,220,3473
37,245,236,9882
75,348,251,4037
88,11,221,2954
105,141,46,3440
47,49,246,3450
43,54,120,9330
8,111,233,6427
91,253,220,3468
62,158,156,1207
39,295,120,3515
100,164,85,691
22,378,147,3664
9,143,253,5130
46,292,123,1560
108,186,21,9421
94,67,95,201
50,108,248,1503
95,153,29,4278
49,137,107,1646
54,21,93,9208
45,319,130,4815
49,329,218,2872
106,127,27,1105
110,399,155,7610
86,91,185,9956
102,323,250,8078
112,108,101,1707
42,222,104,1495
18,0,171,7471
41,159,74,7181
8,138,254,807
72,125,47,1789
27,289,107,6259
110,290,77,630
58,59,207,1121
1,257,236,4170
7,29,256,2789
109,124,72,2245
42,157,186,9992
72,46,184,2766
102,374,205,3409
47,7,226,3003
7,90,68,1449
88,221,222,6377
103,215,118,6617
75,330,214,8451
39,145,106,6308
28,176,57,4872
19,214,212,7929
15,304,113,6554
55,252,130,2876
25,35,70,4132
92,140,116,8574
28,336,114,4928
60,262,46,8896
23,250,144,2755
17,93,237,657
1,56,155,5456
96,159,27,5371
5,183,27,2107
32,30,56,7506
44,151,40,3741
92,258,203,3428
109,111,216,6912
10,81,162,4461
111,191,63,1272
94,51,80,6863
84,396,242,7872
76,358,213,9507
77,316,217,3791
95,268,85,7128
85,209,161,4230
53,158,218,7065
44,63,219,732
49,158,79,3465
45,309,119,3704
73,226,47,8828
48,80,82,9427
76,15,84,7276
64,290,150,4471
46,269,41,3980
25,52,65,9422
63,35,250,4424
112,39,156,7539
50,19,90,9863
55,91,85,6657
88,123,196,6455
80,207,242,2660
24,289,99,8979
73,114,21,1862
34,75,22,2016
61,328,149,329
34,374,118,759
17,171,210,7159
11,340,166,7240
101,223,216,967
7,228,220,1571
95,137,203,9033
13,312,181,2929
70,303,242,6061
89,212,171,5361
110,308,174,8350
66,85,238,4836
64,58,193,5466
8,56,190,5033
32,23,118,1721
38,111,200,9751
4,122,25,6751
3,103,154,2376
105,121,254,7608
99,222,45,4565
29,40,100,1597
88,200,179,8926
10,344,179,9170
47,387,197,4886
49,365,221,9958
71,269,133,7795
69,6,50,7775
19,170,98,8082
108,172,213,2426
100,305,181,7944
40,132,169,6544
88,80,221,1149
28,276,136,9184
108,324,208,9933
78,53,156,9802
68,140,209,8746
35,201,124,4738
66,361,84,6590
48,128,109,3001
95,386,148,8297
26,93,238,3518
87,335,134,8692
21,153,125,7634
96,387,247,307
86,355,91,3862
102,284,175,3552
71,264,233,8742
105,89,117,3813
39,165,185,1055
111,184,118,9518
29,177,143,3195
108,46,191,5178
106,381,55,2287
112,169,208,3600
2,112,223,1537
5,306,85,3387
58,96,65,3569
41,99,160,2393
90,357,42,2761
98,119,131,8879
67,393,103,1158
70,164,37,4026
15,389,117,4399
4,143,184,1751
21,284,63,5938
77,16,156,9853
64,173,137,8482
1,130,193,5877
14,343,185,6612
107,207,254,7395
46,362,25,5870
104,166,250,2964
85,378,125,6936
28,333,138,5216
43,34,222,5310
73,48,196,4032
91,320,171,3730
13,246,130,6394
112,152,209,2409
112,198,152,7259
97,154,135,6752
65,16,244,4470
48,64,236,9683
1,137,179,5436
51,358,230,6574
7,52,159,80
85,367,61,1816
56,118,110,1318
83,331,248,6500
56,9,130,1263
113,62,149,1218
92,96,165,5515
86,316,131,2299
12,256,91,1474
98,135,57,8697
20,65,47,9073
52,277,223,5448
50,344,54,6243
23,315,37,2733
78,43,135,4056
10,333,193,8920
60,159,31,707
91,111,220,9762
58,129,246,5990
6,288,179,9981
33,217,58,8966
103,168,111,3392
85,136,121,6095
40,47,41,8483
68,245,40,8629
39,104,126,2698
78,177,97,3458
3,90,199,2483
27,134,231,4159
29,65,69,4021
37,249,83,1917
89,62,34,221
95,138,138,526
30,186,113,4727
54,44,193,8268
68,4,256,2041
95,151,103,6315
41,375,129,2773
80,119,210,6040
43,268,163,2948
51,95,202,4704
105,130,172,6813
5,28,134,7797
45,99,112,9579
78,356,198,2688
112,282,221,3358
54,245,27,7598
42,316,117,1527
14,75,39,5733
28,57,231,1985
70,385,68,3581
68,115,142,4115
37,101,123,2221
97,206,52,215
103,97,219,1829
17,278,198,1121
88,49,37,4163
72,372,239,1169
58,361,34,3918
37,94,109,6471
62,342,82,6985
106,286,141,5563
69,194,193,2844
17,318,218,2469
18,328,232,6962
105,135,90,3467
84,64,229,9759
80,136,125,8471
38,75,252,2910
60,107,96,8581
57,13,77,5993
77,173,61,6283
28,14,234,2320
81,6,167,2999
59,31,231,1977
97,353,129,1098
108,27,162,4447
38,186,100,5195
8,223,204,454
59,292,250,8278
68,372,76,6367
53,343,208,2539
15,149,100,5806
23,128,135,3815
76,345,62,6938
89,249,177,4951
66,202,86,9896
47,328,36,9320
49,230,154,2179
7,49,113,7787
100,82,163,944
25,313,55,9641
9,24,163,3363
10,291,210,7965
52,280,130,9584
45,277,216,1152
55,105,216,1710
70,289,176,4742
54,213,188,9498
39,54,167,4692
69,371,100,4552
74,22,45,9431
15,150,32,7847
44,121,86,3672
1,261,253,5727
103,345,113,8338
85,23,230,2738
15,296,97,1303
68,367,184,8848
39,105,149,782
69,196,208,6982
61,393,93,394
62,62,179,546
100,281,54,8501
100,273,230,6418
112,289,76,2450
68,7,34,8650
48,222,102,4112
60,89,22,3959
16,41,110,3480
101,45,219,5129
83,277,141,4179
5,105,84,5993
7,340,211,6107
24,361,88,7617
10,188,61,3516
49,239,109,474
110,77,129,8816
26,337,177,8845
79,336,71,4502
52,244,256,4696
29,22,144,940
36,357,222,8298
104,313,163,8692
43,231,194,6478
94,264,208,8513
68,138,49,1249
68,270,215,8709
110,124,71,1604
3,8,28,3465
38,322,191,236
75,392,137,7060
40,216,133,7085
18,302,71,3646
43,20,107,8230
13,15,35,3225
111,398,170,8324
87,145,179,2592
21,131,135,3765
6,352,165,7225
106,21,32,4068
15,106,255,4302
1,277,31,2936
85,121,132,1252
59,381,36,8355
45,244,213,4082
86,205,189,9148
64,316,57,8565
77,109,187,9289
103,16,55,793
9,24,68,5894
6,385,183,6745
84,127,50,4247
70,8,175,2745
63,375,219,9014
10,172,192,6482
59,153,43,6296
26,325,125,4073
67,8,98,3563
32,21,175,1526
90,354,45,4545
22,149,59,5415
39,57,59,2345
71,359,166,5501
82,354,194,3088
44,315,57,1688
37,399,212,2529
83,31,60,7330
95,32,76,9308
9,394,122,7986
72,46,71,1801
67,105,80,5673
5,251,119,2951
14,308,30,8421
77,166,203,9996
77,322,192,2171
81,55,56,9581
106,330,204,8632
23,5,227,1195
46,87,157,2181
5,76,37,2713
81,27,65,5866
6,155,198,3724
39,271,27,7360
69,165,106,4296
41,41,212,8078
102,37,88,4680
22,157,87,1414
57,222,105,4535
14,184,146,4456
102,227,113,5636
56,92,243,4923
62,294,219,3455
46,33,99,3854
54,107,29,1460
8,149,39,4019
17,103,130,1689
72,331,205,9147
42,356,80,2307
73,342,224,5408
61,139,246,2191
94,143,119,7664
21,294,123,1161
111,271,122,3374
106,136,159,3900
1,133,38,6002
39,209,170,2201
67,348,214,9838
6,47,114,9971
106,310,72,7862
54,188,205,4711
73,42,78,3676
88,189,227,8515
104,102,72,3098
69,239,101,7646
73,353,116,3377
22,68,173,8494
64,23,224,305
111,96,39,3239
106,395,158,1458
101,289,218,9158
61,264,36,2204
86,247,85,8154
50,247,166,6143
3,3,207,2544
99,314,200,6149
12,303,118,8601
24,329,144,2132
68,66,136,3351
107,368,94,4598
42,254,236,5165
107,87,170,9887
54,108,49,2423
37,43,41,4846
84,54,125,8517
72,374,60,6909
107,172,186,4423
58,128,112,8903
79,13,88,1289
101,395,81,4880
71,337,106,2294
45,392,151,7163
83,220,65,5710
23,5,221,1124
88,278,153,931
83,381,159,4231
40,333,209,4350
46,347,243,8870
16,179,188,2697
97,176,142,5078
26,373,189,2204
77,128,44,4049
97,13,125,4915
59,30,221,9129
102,342,131,6923
62,52,51,585
55,231,45,1483
82,246,67,2235
11,53,199,9670
110,219,215,7722
105,96,122,8279
107,237,141,9065
5,366,95,8263
25,313,152,7643
102,10,251,412
12,279,160,4842
17,205,169,52
17,202,245,1078
102,41,121,5152
94,39,35,5703
111,290,211,8025
89,33,144,1892
81,276,37,2431
14,64,44,3779
88,102,220,1346
113,47,36,1060
12,227,231,7566
83,73,185,9098
59,219,25,8943
94,301,183,3968
6,104,171,9924
113,172,119,1366
77,283,76,7484
96,111,29,2022
3,169,208,4527
56,382,27,4543
27,17,63,2907
3,292,236,9425
55,41,230,7238
52,113,206,5096
21,15,170,1100
104,292,150,8302
29,83,231,4833
54,395,86,9838
35,285,48,2786
14,356,103,180
42,309,233,2635
82,397,30,6626
52,176,222,9264
16,393,215,732
112,56,252,8119
6,182,110,2038
95,97,192,6734
74,65,38,7767
79,44,156,6051
54,23,115,8464
108,291,133,9884
72,197,82,4616
5,329,156,5612
107,23,36,6627
111,26,123,6505
38,365,199,1866
26,351,141,2918
84,106,206,9122
77,161,255,2464
105,210,54,4328
21,68,29,152
44,100,145,4807
5,370,93,2811
97,296,103,7665
11,137,249,1030
3,321,170,9096
26,13,209,9755
83,35,37,6969
17,201,170,3227
42,227,246,8384
90,269,43,8226
41,235,238,7384
93,49,90,6910
94,274,56,7130
18,104,137,3722
67,104,162,7772
58,393,192,6345
86,86,161,6393
68,157,106,5797
37,120,224,3869
94,287,196,9313
71,337,194,7188
41,257,184,572
74,282,233,1232
30,221,235,6700
78,366,186,979
30,142,105,7298
26,208,67,3438
75,247,146,3188
47,386,112,1509
17,160,207,4735
64,322,108,2130
68,232,155,8725
4,365,59,3028
32,79,173,2036
98,293,227,7301
110,149,135,8778
92,191,180,9591
32,387,217,4902
49,312,52,6968
86,133,144,4188
33,14,108,9426
79,134,137,937
109,140,116,4313
56,397,117,8367
26,186,115,5327
39,14,43,4555
82,307,221,6435
100,120,241,3254
54,218,154,9359
42,146,121,7438
88,299,157,7691
48,88,24,8992
10,67,40,633
