SeedID,Environment,Task,Solved,UsedSeed,StepsOrNote,RuntimeSeconds
12876,Env_16,Task_41,True,32,306,33.386
12876,Env_1,Task_92,False,,,268.686
12876,Env_1,Task_74,True,10,194,5.52
12876,Env_61,Task_35,True,10,165,16.392
12876,Env_61,Task_90,True,10,523,0.5
12876,Env_61,Task_47,True,10,154,5.473
12876,Env_45,Task_75,True,10,178,13.554
12876,Env_45,Task_33,True,10,101,0.058
12876,Env_45,Task_42,False,,,59.342
15098,Env_18,Task_83,True,10,172,4.733
15098,Env_38,Task_84,False,,,330.391
15098,Env_17,Task_69,True,10,137,0.085
15098,Env_14,Task_14,False,,,67.582
15098,Env_14,Task_79,True,10,193,59.921
15098,Env_93,Task_21,False,,,315.4
15098,Env_93,Task_36,False,,,110.443
15098,Env_8,Task_94,False,,,620.512
15098,Env_8,Task_42,True,10,156,0.601
15098,Env_71,Task_30,True,23,109,5.781
15098,Env_71,Task_90,True,10,290,9.67
15098,Env_71,Task_16,True,10,260,0.226
15098,Env_43,Task_39,False,,,35.618
15098,Env_44,Task_55,False,,,1485.466
15098,Env_21,Task_45,True,10,184,3.793
15098,Env_88,Task_44,True,10,241,3.171
15098,Env_43,Task_23,False,,,135.355
15098,Env_86,Task_63,True,10,157,0.211
15098,Env_16,Task_14,False,,,66.41
15098,Env_16,Task_70,True,23,210,34.361
15098,Env_97,Task_61,True,10,264,0.28
15098,Env_14,Task_55,False,,,1485.388
15098,Env_49,Task_34,True,10,120,1.035
15098,Env_49,Task_43,True,10,125,0.098
15098,Env_57,Task_48,False,,,238.158
15098,Env_3,Task_9,True,881,173,442.245
15098,Env_30,Task_62,True,10,415,0.395
15098,Env_30,Task_5,False,,,89.366
15098,Env_30,Task_13,True,10,185,0.317
15098,Env_30,Task_61,True,10,264,0.308
15098,Env_77,Task_79,True,10,193,59.558
15098,Env_77,Task_77,True,10,167,0.139
15098,Env_100,Task_88,True,10,172,0.137
15098,Env_29,Task_20,False,,,181.004
15098,Env_20,Task_50,False,,,268.793
15098,Env_29,Task_59,False,,,267.983
15098,Env_63,Task_9,True,881,173,441.949
15098,Env_63,Task_68,False,,,152.083
15098,Env_34,Task_50,False,,,267.904
15098,Env_63,Task_17,True,10,331,129.191
15098,Env_63,Task_16,True,10,260,0.224
15098,Env_20,Task_84,False,,,325.555
15098,Env_46,Task_39,False,,,35.62
15098,Env_63,Task_82,True,66,234,75.436
15098,Env_34,Task_36,False,,,111.158
15098,Env_42,Task_100,True,10,136,4.947
15098,Env_42,Task_59,False,,,268.769
15098,Env_97,Task_43,True,10,125,0.09
15098,Env_97,Task_48,False,,,239.082
15098,Env_62,Task_11,True,10,333,81.616
15098,Env_62,Task_54,True,10,169,0.146
12876,Env_32,Task_7,False,,,12819.777
12876,Env_32,Task_6,True,10,156,0.1
15098,Env_62,Task_18,False,,,317.78
15098,Env_62,Task_53,True,789,191,156.096
15098,Env_54,Task_68,False,,,152.121
15098,Env_66,Task_96,True,71203,209,337.272
15098,Env_26,Task_10,True,10,215,26.946
15098,Env_26,Task_93,True,10,174,0.296
15098,Env_26,Task_58,False,,,338.19
12876,Env_32,Task_17,True,10,112,1261.238
12876,Env_32,Task_3,True,10,136,0.63
12876,Env_83,Task_56,True,10,154,5.281
12876,Env_83,Task_11,False,,,219.866
15098,Env_26,Task_59,False,,,266.153
15098,Env_90,Task_88,True,10,172,0.118
15098,Env_90,Task_30,True,23,109,5.849
15098,Env_90,Task_49,True,10,296,0.431
15098,Env_41,Task_75,True,10,282,140.611
15098,Env_41,Task_95,True,10,145,17.37
15098,Env_28,Task_93,True,10,174,0.298
15098,Env_95,Task_2,True,10,138,11.742
15098,Env_2,Task_93,True,10,174,0.299
32456,Env_85,Task_37,False,,,60764.9
32456,Env_83,Task_62,False,,,28318.051
32456,Env_66,Task_69,True,10,565,0.649
15098,Env_23,Task_46,True,10,185,6.023
15098,Env_23,Task_21,False,,,318.669
15098,Env_15,Task_16,True,10,260,0.227
15098,Env_82,Task_56,False,,,46.689
15098,Env_59,Task_3,True,66,161,8.701
15098,Env_59,Task_25,True,10,160,0.113
15098,Env_5,Task_4,True,10,290,51.765
15098,Env_5,Task_95,True,10,145,17.196
15098,Env_5,Task_43,True,10,125,0.089
15098,Env_5,Task_59,False,,,271.307
15098,Env_35,Task_28,False,,,41.364
15098,Env_39,Task_6,False,,,9766.59
15098,Env_6,Task_69,True,10,137,0.096
15098,Env_6,Task_71,True,10,171,271.201
15098,Env_56,Task_9,True,881,173,448.562
15098,Env_56,Task_98,True,10,633,0.69
15098,Env_60,Task_74,True,10,554,0.492
15098,Env_60,Task_87,True,10,198,1.268
15098,Env_79,Task_49,True,10,296,0.42
15098,Env_58,Task_32,True,10,301,2.518
15098,Env_58,Task_89,True,10,146,0.103
32456,Env_13,Task_25,False,,,35876.847
32456,Env_13,Task_6,True,10,396,0.532
32456,Env_13,Task_92,True,10,161,0.103
32456,Env_13,Task_80,True,10,237,4.336
32456,Env_87,Task_96,False,,,309.94
32456,Env_87,Task_39,False,,,205.333
32456,Env_98,Task_87,True,10,362,0.645
15098,Env_35,Task_6,False,,,9933.534
15098,Env_55,Task_52,True,10,194,1.884
15098,Env_79,Task_54,True,10,169,0.151
21456,Env_89,Task_55,True,10,229,256.802
21456,Env_48,Task_7,True,10,251,0.226
21456,Env_48,Task_57,False,,,358.099
21456,Env_27,Task_91,True,66,44,25.728
21456,Env_27,Task_20,True,10,132,27.502
21456,Env_27,Task_42,False,,,42.751
21456,Env_96,Task_3,True,10,171,0.341
21456,Env_96,Task_83,False,,,79.641
21456,Env_83,Task_39,True,73,215,89.794
21456,Env_25,Task_19,False,,,238.838
15098,Env_52,Task_55,False,,,1493.903
15098,Env_87,Task_45,True,10,184,3.785
21456,Env_25,Task_39,True,73,215,91.091
21456,Env_44,Task_62,False,,,70.861
21456,Env_44,Task_64,True,10,57,0.038
15098,Env_87,Task_50,False,,,272.915
32456,Env_15,Task_94,False,,,33377.898
15098,Env_87,Task_60,True,32,297,135.507
21456,Env_94,Task_50,True,10,58,0.153
21456,Env_44,Task_57,False,,,351.194
3768,Env_38,Task_11,False,,,64852.491
3768,Env_38,Task_86,False,,,3.049
3768,Env_38,Task_73,False,,,122.568
21456,Env_36,Task_19,False,,,243.92
3768,Env_75,Task_19,True,10,395,2.739
21456,Env_36,Task_59,True,10,293,0.294
3768,Env_73,Task_94,True,10,176,0.497
21456,Env_78,Task_3,True,10,171,0.309
32456,Env_60,Task_31,False,,,375.552
32456,Env_60,Task_86,True,10,163,0.097
21456,Env_78,Task_92,True,23,68,7.823
3768,Env_73,Task_7,True,10,280,14.089
3768,Env_27,Task_100,True,23,61,5.641
21456,Env_78,Task_42,False,,,43.141
21456,Env_38,Task_44,True,10,154,128.55
3768,Env_32,Task_99,False,,,142.286
21456,Env_65,Task_61,False,,,472.11
3768,Env_32,Task_32,False,,,110.451
21456,Env_65,Task_82,True,881,123,23.955
21456,Env_91,Task_19,False,,,241.238
21456,Env_91,Task_11,False,,,124.852
21456,Env_91,Task_84,True,10,644,0.935
21456,Env_91,Task_1,True,10,209,4.27
3768,Env_32,Task_66,False,,,208.293
21456,Env_20,Task_93,True,10,131,3.698
21456,Env_75,Task_14,False,,,403.846
21456,Env_93,Task_31,True,789,186,60.871
21456,Env_93,Task_33,True,10,176,0.168
21456,Env_46,Task_10,False,,,171.791
21456,Env_93,Task_18,False,,,135.025
21456,Env_8,Task_22,True,10,157,0.263
21456,Env_8,Task_16,True,10,163,0.188
21456,Env_46,Task_49,True,66,299,88.268
21456,Env_71,Task_49,True,66,299,89.613
21456,Env_76,Task_66,False,,,560.811
21456,Env_86,Task_42,False,,,42.926
21456,Env_86,Task_96,True,10,85,0.073
21456,Env_16,Task_29,True,10,79,1.655
21456,Env_46,Task_18,False,,,135.446
21456,Env_46,Task_89,True,10,65,0.333
21456,Env_18,Task_90,True,10,547,137.049
21456,Env_67,Task_44,True,10,154,127.504
21456,Env_67,Task_43,True,10,207,0.168
21456,Env_11,Task_63,True,10,178,0.171
21456,Env_18,Task_86,True,10,164,11.661
21456,Env_18,Task_36,True,10,206,1.224
21456,Env_11,Task_99,True,10,271,45.271
21456,Env_73,Task_7,True,10,251,0.249
21456,Env_73,Task_43,True,10,207,0.174
21456,Env_31,Task_99,True,10,271,42.266
21456,Env_31,Task_79,True,10,336,1.05
21456,Env_76,Task_13,False,,,285.84
21456,Env_76,Task_81,True,10,310,1.831
21456,Env_61,Task_11,False,,,128.935
21456,Env_61,Task_22,True,10,157,0.27
21456,Env_88,Task_92,True,23,68,7.798
21456,Env_1,Task_71,False,,,136.489
21456,Env_26,Task_33,True,10,176,0.169
21456,Env_90,Task_2,True,10,175,12.356
21456,Env_14,Task_23,False,,,830.209
21456,Env_49,Task_64,True,10,57,0.038
21456,Env_49,Task_25,True,10,283,0.188
21456,Env_34,Task_71,False,,,136.526
21456,Env_34,Task_52,True,10,774,0.71
21456,Env_42,Task_1,True,10,209,3.846
21456,Env_69,Task_48,True,71203,94,16.718
21456,Env_97,Task_99,True,10,271,44.033
21456,Env_61,Task_78,False,,,425.318
21456,Env_45,Task_79,True,10,336,0.857
21456,Env_97,Task_38,False,,,158.786
21456,Env_63,Task_46,True,10,257,0.895
21456,Env_90,Task_78,False,,,423.481
21456,Env_41,Task_41,True,10,93,0.499
21456,Env_41,Task_34,True,10,193,0.637
21456,Env_63,Task_39,True,73,215,93.15
21456,Env_98,Task_97,True,10,59,0.083
21456,Env_98,Task_1,True,10,209,3.823
21456,Env_60,Task_70,True,23,130,31.084
11223,Env_87,Task_3,False,,,35333.314
11223,Env_87,Task_53,False,,,113.428
11223,Env_24,Task_17,True,10,184,0.368
11223,Env_24,Task_11,True,10,67,0.095
789,Env_36,Task_31,True,10,327,8.354
21456,Env_88,Task_23,False,,,839.207
21456,Env_92,Task_61,False,,,474.002
21456,Env_3,Task_37,False,,,239.458
21456,Env_50,Task_66,False,,,556.369
21456,Env_50,Task_25,True,10,283,0.182
21456,Env_50,Task_59,True,10,293,0.278
21456,Env_3,Task_81,True,10,310,1.797
21456,Env_30,Task_63,True,10,178,0.145
21456,Env_30,Task_89,True,10,65,0.328
21456,Env_77,Task_54,True,10,55,0.735
21456,Env_100,Task_97,True,10,59,0.083
21456,Env_100,Task_67,True,10,86,0.213
21456,Env_53,Task_52,True,10,774,0.705
21456,Env_22,Task_9,True,10,734,24.209
21456,Env_35,Task_62,False,,,71.024
21456,Env_35,Task_1,True,10,209,3.901
21456,Env_68,Task_18,False,,,134.017
21456,Env_68,Task_82,True,881,123,23.75
21456,Env_12,Task_75,True,10,157,0.154
21456,Env_12,Task_34,True,10,193,0.651
21456,Env_45,Task_23,False,,,824.258
21456,Env_45,Task_81,True,10,310,1.81
21456,Env_22,Task_5,False,,,169.751
21456,Env_72,Task_28,True,10,186,0.792
21456,Env_23,Task_30,True,10,279,0.354
21456,Env_35,Task_61,False,,,472.985
21456,Env_54,Task_80,True,1011,401,402.889
21456,Env_10,Task_32,True,10,405,0.305
21456,Env_66,Task_28,True,10,186,0.789
21456,Env_12,Task_78,False,,,420.875
21456,Env_92,Task_46,True,10,257,0.887
21456,Env_37,Task_85,False,,,40.351
21456,Env_4,Task_65,True,10,137,6.22
21456,Env_13,Task_59,True,10,293,0.391
21456,Env_82,Task_21,False,,,497.548
21456,Env_52,Task_44,True,10,154,126.816
21456,Env_52,Task_82,True,881,123,23.705
21456,Env_87,Task_89,True,10,65,0.33
21456,Env_24,Task_17,True,10,181,0.73
21456,Env_24,Task_2,True,10,175,12.315
21456,Env_24,Task_29,True,10,79,1.587
21456,Env_66,Task_37,False,,,240.451
21456,Env_59,Task_19,False,,,240.732
21456,Env_59,Task_70,True,23,130,30.884
21456,Env_59,Task_32,True,10,405,0.313
21456,Env_66,Task_72,True,10,171,285.851
21456,Env_66,Task_33,True,10,176,0.173
21456,Env_47,Task_66,False,,,559.102
21456,Env_47,Task_41,True,10,93,0.494
21456,Env_47,Task_67,True,10,86,0.215
21456,Env_51,Task_7,True,10,251,0.204
21456,Env_51,Task_34,True,10,193,0.614
21456,Env_51,Task_22,True,10,157,0.255
21456,Env_51,Task_1,True,10,209,3.97
78901,Env_80,Task_87,True,10,165,0.132
78901,Env_80,Task_2,True,10,282,54.904
78901,Env_89,Task_28,True,10,53,0.151
78901,Env_89,Task_93,True,10,342,0.31
78901,Env_89,Task_59,True,10,61,0.04
78901,Env_48,Task_22,True,23,116,25.859
21456,Env_59,Task_21,False,,,479.491
21456,Env_40,Task_41,True,10,93,0.495
21456,Env_5,Task_58,True,10,232,0.272
21456,Env_53,Task_73,False,,,113.539
21456,Env_53,Task_92,True,23,68,7.773
21456,Env_26,Task_40,True,2021,178,463.596
78901,Env_48,Task_98,False,,,323.449
78901,Env_25,Task_86,False,,,169.845
78901,Env_65,Task_17,True,10,701,9.609
21456,Env_26,Task_88,False,,,300.409
78901,Env_21,Task_9,False,,,135.939
78901,Env_17,Task_54,True,10,188,20.795
78901,Env_32,Task_15,False,,,367.502
78901,Env_76,Task_35,False,,,233.469
78901,Env_17,Task_60,False,,,349.831
78901,Env_8,Task_73,True,10,169,3.904
78901,Env_8,Task_53,True,10,58,5.188
78901,Env_77,Task_79,False,,,752.078
78901,Env_77,Task_16,False,,,98.085
78901,Env_100,Task_5,True,10,274,0.292
78901,Env_38,Task_6,True,10,182,0.113
78901,Env_71,Task_69,False,,,713.597
78901,Env_38,Task_42,True,10,304,1.295
78901,Env_71,Task_36,True,10,274,0.254
78901,Env_75,Task_51,True,10,695,2.08
78901,Env_75,Task_38,False,,,212.744
78901,Env_17,Task_94,False,,,228.831
78901,Env_17,Task_70,True,10,267,0.342
78901,Env_17,Task_22,True,23,116,24.87
78901,Env_86,Task_66,True,23,117,577.663
78901,Env_86,Task_87,True,10,165,0.135
78901,Env_16,Task_22,True,23,116,24.722
78901,Env_16,Task_89,False,,,27.346
78901,Env_14,Task_69,False,,,733.44
78901,Env_29,Task_9,False,,,136.51
78901,Env_29,Task_7,False,,,26.175
78901,Env_29,Task_82,True,10,195,0.669
78901,Env_34,Task_26,False,,,233.168
78901,Env_42,Task_52,True,10,367,24.285
78901,Env_69,Task_38,False,,,202.889
78901,Env_69,Task_21,True,10,97,59.911
78901,Env_69,Task_52,True,10,367,24.527
78901,Env_97,Task_99,True,10,133,14.906
78901,Env_57,Task_1,True,10,152,0.099
78901,Env_63,Task_40,False,,,254.98
78901,Env_39,Task_38,False,,,210.211
78901,Env_39,Task_61,False,,,562.648
789,Env_19,Task_19,False,,,10137.837
789,Env_19,Task_69,True,2021,189,670.606
789,Env_89,Task_21,True,10,159,50.855
789,Env_99,Task_88,True,10,66,1.375
789,Env_99,Task_55,True,10,194,4.249
78901,Env_81,Task_46,True,32,88,63.355
78901,Env_85,Task_74,True,23,357,9231.603
78901,Env_96,Task_5,True,10,274,1.03
78901,Env_96,Task_45,True,10,300,0.282
78901,Env_83,Task_37,True,10,170,3.34
78901,Env_83,Task_30,False,,,386.333
78901,Env_83,Task_12,True,10,153,8.335
78901,Env_62,Task_21,True,10,97,76.121
78901,Env_62,Task_1,True,10,152,0.116
78901,Env_54,Task_10,False,,,112.232
78901,Env_54,Task_100,True,10,231,8.784
78901,Env_66,Task_99,True,10,133,16.538
78901,Env_66,Task_91,True,10,186,171.67
78901,Env_26,Task_29,True,10,268,24.621
78901,Env_26,Task_61,False,,,840.44
78901,Env_90,Task_17,True,10,701,10.426
78901,Env_90,Task_90,True,10,143,2.897
78901,Env_90,Task_58,True,73,69,228.223
78901,Env_41,Task_44,True,10,172,1.13
78901,Env_50,Task_93,True,10,342,0.604
78901,Env_2,Task_15,False,,,644.718
78901,Env_68,Task_64,True,10,161,0.14
78901,Env_12,Task_40,False,,,398.588
78901,Env_12,Task_56,True,10,199,0.317
78901,Env_92,Task_6,True,10,182,0.132
78901,Env_22,Task_21,True,10,97,66.798
78901,Env_22,Task_53,True,10,58,6.017
78901,Env_72,Task_92,False,,,182.607
78901,Env_72,Task_2,True,10,282,60.046
32456,Env_82,Task_29,False,,,30937.773
32456,Env_33,Task_93,True,10,185,0.232
32456,Env_69,Task_37,False,,,59530.062
5698,Env_11,Task_51,False,,,61332.543
5698,Env_79,Task_58,False,,,368.187
5698,Env_79,Task_92,True,10,192,0.154
